domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
blocksworld-large-simple/goal-2,p-100-2,0.077,2.672,2.766,4,SUCCESS,2.567,0.105,2.672,2.155,4,SUCCESS,1.957,0.198,2.155
blocksworld-large-simple/goal-2,p-1100-2,0.076,106.248,106.342,N/A,OOM,N/A,N/A,106.248,95.841,N/A,OOM,95.72,0.121,95.841
blocksworld-large-simple/goal-2,p-1300-2,0.083,93.448,93.549,N/A,OOM,N/A,N/A,93.448,69.592,N/A,OOM,69.53,0.062,69.592
blocksworld-large-simple/goal-2,p-1500-2,0.084,96.826,96.928,N/A,OOM,N/A,N/A,96.826,300.217,N/A,ERROR,300.15,0.067,300.217
blocksworld-large-simple/goal-2,p-1700-2,0.094,300.219,300.331,N/A,ERROR,300.15,0.069,300.219,93.204,N/A,OOM,93.14,0.064,93.204
blocksworld-large-simple/goal-2,p-1900-2,0.092,62.952,63.062,N/A,OOM,N/A,N/A,62.952,96.541,N/A,OOM,96.48,0.061,96.541
blocksworld-large-simple/goal-2,p-300-2,0.066,28.66,28.744,4,SUCCESS,28.561,0.099,28.66,23.01,4,SUCCESS,21.048,1.962,23.01
blocksworld-large-simple/goal-2,p-500-2,0.065,84.422,84.504,4,SUCCESS,84.302,0.12,84.422,68.88,4,SUCCESS,61.181,7.699,68.88
blocksworld-large-simple/goal-2,p-700-2,0.071,174.958,175.046,4,SUCCESS,174.821,0.137,174.958,130.311,N/A,OOM,123.132,7.179,130.311
blocksworld-large-simple/goal-2,p-900-2,0.073,103.146,103.236,N/A,OOM,N/A,N/A,103.146,106.026,N/A,OOM,105.93,0.096,106.026
blocksworld-large-simple/goal-3,p-100-3,0.06,2.694,2.77,6,SUCCESS,2.599,0.095,2.694,2.057,6,SUCCESS,1.867,0.19,2.057
blocksworld-large-simple/goal-3,p-1100-3,0.075,100.516,100.608,N/A,OOM,N/A,N/A,100.516,89.647,N/A,OOM,89.59,0.057,89.647
blocksworld-large-simple/goal-3,p-1300-3,0.121,86.835,86.973,N/A,OOM,N/A,N/A,86.835,300.199,N/A,ERROR,300.13,0.069,300.199
blocksworld-large-simple/goal-3,p-1500-3,0.078,300.167,300.262,N/A,ERROR,300.09,0.077,300.167,75.707,N/A,OOM,75.63,0.077,75.707
blocksworld-large-simple/goal-3,p-1700-3,0.094,300.219,300.33,N/A,ERROR,300.12,0.099,300.219,93.655,N/A,OOM,93.59,0.065,93.655
blocksworld-large-simple/goal-3,p-1900-3,0.093,300.201,300.31,N/A,ERROR,300.12,0.081,300.201,95.704,N/A,OOM,95.61,0.094,95.704
blocksworld-large-simple/goal-3,p-300-3,0.059,28.963,29.039,6,SUCCESS,28.866,0.097,28.963,22.997,6,SUCCESS,21.046,1.951,22.997
blocksworld-large-simple/goal-3,p-500-3,0.064,84.137,84.217,6,SUCCESS,84.017,0.12,84.137,69.112,6,SUCCESS,61.399,7.713,69.112
blocksworld-large-simple/goal-3,p-700-3,0.07,175.554,175.641,6,SUCCESS,175.394,0.16,175.554,131.984,N/A,OOM,124.734,7.25,131.984
blocksworld-large-simple/goal-3,p-900-3,0.073,102.101,102.191,N/A,OOM,N/A,N/A,102.101,91.575,N/A,OOM,91.50,0.075,91.575
blocksworld-large-simple/goal-4,p-100-4,0.058,2.669,2.744,8,SUCCESS,2.571,0.098,2.669,2.183,8,SUCCESS,1.99,0.193,2.183
blocksworld-large-simple/goal-4,p-1100-4,0.079,100.225,100.321,N/A,OOM,N/A,N/A,100.225,89.673,N/A,OOM,89.61,0.063,89.673
blocksworld-large-simple/goal-4,p-1300-4,0.079,86.227,86.322,N/A,OOM,N/A,N/A,86.227,67.656,N/A,OOM,67.60,0.056,67.656
blocksworld-large-simple/goal-4,p-1500-4,0.081,96.27,96.368,N/A,OOM,N/A,N/A,96.27,87.53,N/A,OOM,87.48,0.05,87.53
blocksworld-large-simple/goal-4,p-1700-4,0.08,61.427,61.524,N/A,OOM,N/A,N/A,61.427,78.838,N/A,OOM,78.77,0.068,78.838
blocksworld-large-simple/goal-4,p-1900-4,0.092,63.627,63.736,N/A,OOM,N/A,N/A,63.627,95.394,N/A,OOM,95.29,0.104,95.394
blocksworld-large-simple/goal-4,p-300-4,0.062,28.748,28.826,8,SUCCESS,28.646,0.102,28.748,23.032,8,SUCCESS,21.034,1.998,23.032
blocksworld-large-simple/goal-4,p-500-4,0.064,84.161,84.242,8,SUCCESS,84.026,0.135,84.161,69.335,8,SUCCESS,61.568,7.767,69.335
blocksworld-large-simple/goal-4,p-700-4,0.071,174.515,174.602,8,SUCCESS,174.355,0.16,174.515,131.807,N/A,OOM,124.972,6.835,131.807
blocksworld-large-simple/goal-4,p-900-4,0.074,102.066,102.157,N/A,OOM,N/A,N/A,102.066,106.013,N/A,OOM,105.96,0.053,106.013
blocksworld-large-simple/goal-5,p-100-5,0.059,2.606,2.682,10,SUCCESS,2.517,0.089,2.606,2.185,10,SUCCESS,1.991,0.194,2.185
blocksworld-large-simple/goal-5,p-1100-5,0.075,100.384,100.476,N/A,OOM,N/A,N/A,100.384,89.385,N/A,OOM,89.32,0.065,89.385
blocksworld-large-simple/goal-5,p-1300-5,0.078,300.194,300.289,N/A,ERROR,300.13,0.064,300.194,67.398,N/A,OOM,67.34,0.058,67.398
blocksworld-large-simple/goal-5,p-1500-5,0.078,301.196,301.291,N/A,ERROR,301.11,0.086,301.196,87.907,N/A,OOM,87.82,0.087,87.907
blocksworld-large-simple/goal-5,p-1700-5,0.081,300.179,300.277,N/A,ERROR,300.09,0.089,300.179,300.19,N/A,ERROR,300.13,0.06,300.19
blocksworld-large-simple/goal-5,p-1900-5,0.092,300.196,300.305,N/A,ERROR,300.13,0.066,300.196,95.592,N/A,OOM,95.49,0.102,95.592
blocksworld-large-simple/goal-5,p-300-5,0.063,28.839,28.919,10,SUCCESS,28.731,0.108,28.839,23.297,10,SUCCESS,21.343,1.954,23.297
blocksworld-large-simple/goal-5,p-500-5,0.065,84.686,84.768,10,SUCCESS,84.557,0.129,84.686,69.203,10,SUCCESS,61.502,7.701,69.203
blocksworld-large-simple/goal-5,p-700-5,0.072,174.439,174.528,10,SUCCESS,174.277,0.162,174.439,131.574,N/A,OOM,124.715,6.859,131.574
blocksworld-large-simple/goal-5,p-900-5,0.076,101.813,101.907,N/A,OOM,N/A,N/A,101.813,93.221,N/A,OOM,93.16,0.061,93.221
childsnack-contents/parsize1-cham3,contentam1-p0,0.057,0.098,0.172,15,SUCCESS,0.017,0.081,0.098,0.095,15,SUCCESS,0.012,0.083,0.095
childsnack-contents/parsize1-cham3,contentam1-p10,0.062,0.104,0.183,15,SUCCESS,0.025,0.079,0.104,0.119,15,SUCCESS,0.031,0.088,0.119
childsnack-contents/parsize1-cham3,contentam1-p15,0.059,0.107,0.182,15,SUCCESS,0.029,0.078,0.107,0.125,15,SUCCESS,0.041,0.084,0.125
childsnack-contents/parsize1-cham3,contentam1-p20,0.06,0.118,0.196,15,SUCCESS,0.033,0.085,0.118,0.134,15,SUCCESS,0.05,0.084,0.134
childsnack-contents/parsize1-cham3,contentam1-p25,0.059,0.121,0.197,15,SUCCESS,0.038,0.083,0.121,0.142,15,SUCCESS,0.061,0.081,0.142
childsnack-contents/parsize1-cham3,contentam1-p5,0.058,0.107,0.182,15,SUCCESS,0.022,0.085,0.107,0.107,15,SUCCESS,0.021,0.086,0.107
childsnack-contents/parsize1-cham3,contentam3-p0,0.061,0.105,0.183,15,SUCCESS,0.018,0.087,0.105,0.1,15,SUCCESS,0.013,0.087,0.1
childsnack-contents/parsize1-cham3,contentam3-p10,0.062,0.115,0.194,15,SUCCESS,0.027,0.088,0.115,0.118,15,SUCCESS,0.034,0.084,0.118
childsnack-contents/parsize1-cham3,contentam3-p15,0.059,0.119,0.194,15,SUCCESS,0.032,0.087,0.119,0.127,15,SUCCESS,0.044,0.083,0.127
childsnack-contents/parsize1-cham3,contentam3-p20,0.059,0.115,0.192,15,SUCCESS,0.035,0.08,0.115,0.135,15,SUCCESS,0.055,0.08,0.135
childsnack-contents/parsize1-cham3,contentam3-p25,0.06,0.126,0.203,15,SUCCESS,0.039,0.087,0.126,0.156,15,SUCCESS,0.066,0.09,0.156
childsnack-contents/parsize1-cham3,contentam3-p5,0.062,0.112,0.192,15,SUCCESS,0.023,0.089,0.112,0.107,15,SUCCESS,0.025,0.082,0.107
childsnack-contents/parsize1-cham5,contentam1-p0,0.057,0.103,0.177,25,SUCCESS,0.023,0.08,0.103,0.103,25,SUCCESS,0.021,0.082,0.103
childsnack-contents/parsize1-cham5,contentam1-p10,0.06,0.115,0.192,25,SUCCESS,0.036,0.079,0.115,0.204,25,SUCCESS,0.109,0.095,0.204
childsnack-contents/parsize1-cham5,contentam1-p15,0.06,0.124,0.202,25,SUCCESS,0.044,0.08,0.124,0.244,25,SUCCESS,0.153,0.091,0.244
childsnack-contents/parsize1-cham5,contentam1-p20,0.064,0.14,0.221,25,SUCCESS,0.054,0.086,0.14,0.29,25,SUCCESS,0.197,0.093,0.29
childsnack-contents/parsize1-cham5,contentam1-p25,0.061,0.138,0.216,25,SUCCESS,0.056,0.082,0.138,0.333,25,SUCCESS,0.238,0.095,0.333
childsnack-contents/parsize1-cham5,contentam1-p5,0.06,0.114,0.192,25,SUCCESS,0.03,0.084,0.114,0.147,25,SUCCESS,0.064,0.083,0.147
childsnack-contents/parsize1-cham5,contentam3-p0,0.059,0.112,0.188,25,SUCCESS,0.024,0.088,0.112,0.105,25,SUCCESS,0.023,0.082,0.105
childsnack-contents/parsize1-cham5,contentam3-p10,0.063,0.133,0.214,25,SUCCESS,0.04,0.093,0.133,0.214,25,SUCCESS,0.122,0.092,0.214
childsnack-contents/parsize1-cham5,contentam3-p15,0.06,0.127,0.204,25,SUCCESS,0.047,0.08,0.127,0.239,25,SUCCESS,0.15,0.089,0.239
childsnack-contents/parsize1-cham5,contentam3-p20,0.06,0.135,0.212,25,SUCCESS,0.054,0.081,0.135,0.296,25,SUCCESS,0.204,0.092,0.296
childsnack-contents/parsize1-cham5,contentam3-p25,0.062,0.154,0.234,25,SUCCESS,0.062,0.092,0.154,0.363,25,SUCCESS,0.267,0.096,0.363
childsnack-contents/parsize1-cham5,contentam3-p5,0.062,0.111,0.191,25,SUCCESS,0.032,0.079,0.111,0.152,25,SUCCESS,0.07,0.082,0.152
childsnack-contents/parsize1-cham7,contentam1-p0,0.058,0.108,0.182,35,SUCCESS,0.029,0.079,0.108,0.121,35,SUCCESS,0.038,0.083,0.121
childsnack-contents/parsize1-cham7,contentam1-p10,0.06,0.129,0.206,35,SUCCESS,0.05,0.079,0.129,0.402,35,SUCCESS,0.296,0.106,0.402
childsnack-contents/parsize1-cham7,contentam1-p15,0.064,0.15,0.232,35,SUCCESS,0.06,0.09,0.15,0.513,35,SUCCESS,0.408,0.105,0.513
childsnack-contents/parsize1-cham7,contentam1-p20,0.06,0.149,0.226,35,SUCCESS,0.067,0.082,0.149,0.652,35,SUCCESS,0.537,0.115,0.652
childsnack-contents/parsize1-cham7,contentam1-p25,0.067,0.167,0.251,35,SUCCESS,0.078,0.089,0.167,0.851,35,SUCCESS,0.727,0.124,0.851
childsnack-contents/parsize1-cham7,contentam1-p5,0.063,0.124,0.205,35,SUCCESS,0.039,0.085,0.124,0.244,35,SUCCESS,0.152,0.092,0.244
childsnack-contents/parsize1-cham7,contentam3-p0,0.059,0.11,0.186,35,SUCCESS,0.031,0.079,0.11,0.124,35,SUCCESS,0.041,0.083,0.124
childsnack-contents/parsize1-cham7,contentam3-p10,0.059,0.136,0.212,35,SUCCESS,0.054,0.082,0.136,0.381,35,SUCCESS,0.285,0.096,0.381
childsnack-contents/parsize1-cham7,contentam3-p15,0.06,0.146,0.223,35,SUCCESS,0.064,0.082,0.146,0.513,35,SUCCESS,0.412,0.101,0.513
childsnack-contents/parsize1-cham7,contentam3-p20,0.061,0.155,0.232,35,SUCCESS,0.073,0.082,0.155,0.681,35,SUCCESS,0.57,0.111,0.681
childsnack-contents/parsize1-cham7,contentam3-p25,0.06,0.17,0.247,35,SUCCESS,0.084,0.086,0.17,0.84,35,SUCCESS,0.715,0.125,0.84
childsnack-contents/parsize1-cham7,contentam3-p5,0.06,0.127,0.204,35,SUCCESS,0.046,0.081,0.127,0.263,35,SUCCESS,0.167,0.096,0.263
childsnack-contents/parsize2-cham3,contentam2-p0,0.056,0.1,0.173,15,SUCCESS,0.021,0.079,0.1,0.111,15,SUCCESS,0.028,0.083,0.111
childsnack-contents/parsize2-cham3,contentam2-p12,0.06,0.117,0.193,15,SUCCESS,0.033,0.084,0.117,0.917,15,SUCCESS,0.798,0.119,0.917
childsnack-contents/parsize2-cham3,contentam2-p16,0.058,0.118,0.193,15,SUCCESS,0.035,0.083,0.118,1.829,15,SUCCESS,1.668,0.161,1.829
childsnack-contents/parsize2-cham3,contentam2-p20,0.062,0.12,0.2,15,SUCCESS,0.038,0.082,0.12,2.457,15,SUCCESS,2.278,0.179,2.457
childsnack-contents/parsize2-cham3,contentam2-p4,0.06,0.103,0.179,15,SUCCESS,0.024,0.079,0.103,0.231,15,SUCCESS,0.143,0.088,0.231
childsnack-contents/parsize2-cham3,contentam2-p8,0.061,0.106,0.184,15,SUCCESS,0.027,0.079,0.106,0.497,15,SUCCESS,0.394,0.103,0.497
childsnack-contents/parsize2-cham3,contentam4-p0,0.058,0.103,0.179,15,SUCCESS,0.024,0.079,0.103,0.112,15,SUCCESS,0.033,0.079,0.112
childsnack-contents/parsize2-cham3,contentam4-p12,0.06,0.123,0.199,15,SUCCESS,0.038,0.085,0.123,1.376,15,SUCCESS,1.235,0.141,1.376
childsnack-contents/parsize2-cham3,contentam4-p16,0.06,0.122,0.198,15,SUCCESS,0.041,0.081,0.122,2.234,15,SUCCESS,2.057,0.177,2.234
childsnack-contents/parsize2-cham3,contentam4-p20,0.059,0.127,0.203,15,SUCCESS,0.046,0.081,0.127,3.59,15,SUCCESS,3.351,0.239,3.59
childsnack-contents/parsize2-cham3,contentam4-p4,0.059,0.116,0.193,15,SUCCESS,0.032,0.084,0.116,0.309,15,SUCCESS,0.216,0.093,0.309
childsnack-contents/parsize2-cham3,contentam4-p8,0.059,0.121,0.197,15,SUCCESS,0.035,0.086,0.121,0.697,15,SUCCESS,0.587,0.11,0.697
childsnack-contents/parsize2-cham5,contentam2-p0,0.058,0.113,0.187,25,SUCCESS,0.03,0.083,0.113,0.223,25,SUCCESS,0.135,0.088,0.223
childsnack-contents/parsize2-cham5,contentam2-p12,0.06,0.129,0.206,25,SUCCESS,0.048,0.081,0.129,8.862,25,SUCCESS,8.399,0.463,8.862
childsnack-contents/parsize2-cham5,contentam2-p16,0.067,0.141,0.229,25,SUCCESS,0.055,0.086,0.141,15.463,25,SUCCESS,14.776,0.687,15.463
childsnack-contents/parsize2-cham5,contentam2-p20,0.06,0.145,0.223,25,SUCCESS,0.059,0.086,0.145,21.897,25,SUCCESS,20.822,1.075,21.897
childsnack-contents/parsize2-cham5,contentam2-p4,0.059,0.122,0.199,25,SUCCESS,0.035,0.087,0.122,1.381,25,SUCCESS,1.246,0.135,1.381
childsnack-contents/parsize2-cham5,contentam2-p8,0.059,0.129,0.206,25,SUCCESS,0.041,0.088,0.129,4.175,25,SUCCESS,3.926,0.249,4.175
childsnack-contents/parsize2-cham5,contentam4-p0,0.059,0.12,0.197,25,SUCCESS,0.034,0.086,0.12,0.277,25,SUCCESS,0.183,0.094,0.277
childsnack-contents/parsize2-cham5,contentam4-p12,0.06,0.16,0.238,25,SUCCESS,0.063,0.097,0.16,12.282,25,SUCCESS,11.665,0.617,12.282
childsnack-contents/parsize2-cham5,contentam4-p16,0.06,0.169,0.246,25,SUCCESS,0.069,0.1,0.169,21.751,25,SUCCESS,20.682,1.069,21.751
childsnack-contents/parsize2-cham5,contentam4-p20,0.061,0.17,0.249,25,SUCCESS,0.076,0.094,0.17,32.38,25,SUCCESS,30.698,1.682,32.38
childsnack-contents/parsize2-cham5,contentam4-p4,0.059,0.137,0.213,25,SUCCESS,0.054,0.083,0.137,2.041,25,SUCCESS,1.874,0.167,2.041
childsnack-contents/parsize2-cham5,contentam4-p8,0.06,0.144,0.221,25,SUCCESS,0.061,0.083,0.144,6.25,25,SUCCESS,5.914,0.336,6.25
childsnack-contents/parsize2-cham7,contentam2-p0,0.059,0.127,0.203,35,SUCCESS,0.04,0.087,0.127,0.612,35,SUCCESS,0.499,0.113,0.612
childsnack-contents/parsize2-cham7,contentam2-p12,0.061,0.151,0.229,35,SUCCESS,0.064,0.087,0.151,35.519,35,SUCCESS,33.856,1.663,35.519
childsnack-contents/parsize2-cham7,contentam2-p16,0.061,0.153,0.231,35,SUCCESS,0.071,0.082,0.153,57.887,35,SUCCESS,54.865,3.022,57.887
childsnack-contents/parsize2-cham7,contentam2-p20,0.062,0.164,0.243,35,SUCCESS,0.08,0.084,0.164,86.752,35,SUCCESS,81.828,4.924,86.752
childsnack-contents/parsize2-cham7,contentam2-p4,0.062,0.137,0.215,35,SUCCESS,0.05,0.087,0.137,5.753,35,SUCCESS,5.447,0.306,5.753
childsnack-contents/parsize2-cham7,contentam2-p8,0.06,0.148,0.224,35,SUCCESS,0.057,0.091,0.148,16.827,35,SUCCESS,16.045,0.782,16.827
childsnack-contents/parsize2-cham7,contentam4-p0,0.058,0.13,0.204,35,SUCCESS,0.048,0.082,0.13,0.824,35,SUCCESS,0.711,0.113,0.824
childsnack-contents/parsize2-cham7,contentam4-p12,0.06,0.178,0.256,35,SUCCESS,0.096,0.082,0.178,50.146,35,SUCCESS,47.497,2.649,50.146
childsnack-contents/parsize2-cham7,contentam4-p16,0.061,0.185,0.263,35,SUCCESS,0.102,0.083,0.185,86.119,35,SUCCESS,81.23,4.889,86.119
childsnack-contents/parsize2-cham7,contentam4-p20,0.062,0.199,0.277,35,SUCCESS,0.107,0.092,0.199,123.923,35,SUCCESS,115.93,7.993,123.923
childsnack-contents/parsize2-cham7,contentam4-p4,0.06,0.158,0.234,35,SUCCESS,0.075,0.083,0.158,8.917,35,SUCCESS,8.488,0.429,8.917
childsnack-contents/parsize2-cham7,contentam4-p8,0.06,0.181,0.257,35,SUCCESS,0.085,0.096,0.181,24.985,35,SUCCESS,23.8,1.185,24.985
childsnack-contents/parsize3-cham3,contentam3-p0,0.059,0.119,0.194,15,SUCCESS,0.036,0.083,0.119,0.32,15,SUCCESS,0.233,0.087,0.32
childsnack-contents/parsize3-cham3,contentam3-p10,0.059,0.132,0.208,15,SUCCESS,0.044,0.088,0.132,22.7,15,SUCCESS,21.944,0.756,22.7
childsnack-contents/parsize3-cham3,contentam3-p2,0.057,0.121,0.195,15,SUCCESS,0.037,0.084,0.121,1.114,15,SUCCESS,0.992,0.122,1.114
childsnack-contents/parsize3-cham3,contentam3-p4,0.06,0.126,0.203,15,SUCCESS,0.041,0.085,0.126,3.192,15,SUCCESS,3.017,0.175,3.192
childsnack-contents/parsize3-cham3,contentam3-p6,0.059,0.121,0.196,15,SUCCESS,0.04,0.081,0.121,7.09,15,SUCCESS,6.809,0.281,7.09
childsnack-contents/parsize3-cham3,contentam3-p8,0.06,0.125,0.203,15,SUCCESS,0.044,0.081,0.125,13.089,15,SUCCESS,12.625,0.464,13.089
childsnack-contents/parsize3-cham3,contentam5-p0,0.061,0.138,0.216,15,SUCCESS,0.059,0.079,0.138,0.489,15,SUCCESS,0.394,0.095,0.489
childsnack-contents/parsize3-cham3,contentam5-p10,0.06,0.185,0.262,15,SUCCESS,0.095,0.09,0.185,42.248,15,SUCCESS,40.521,1.727,42.248
childsnack-contents/parsize3-cham3,contentam5-p2,0.06,0.18,0.256,15,SUCCESS,0.088,0.092,0.18,2.354,15,SUCCESS,2.176,0.178,2.354
childsnack-contents/parsize3-cham3,contentam5-p4,0.059,0.176,0.252,15,SUCCESS,0.09,0.086,0.176,6.341,15,SUCCESS,6.02,0.321,6.341
childsnack-contents/parsize3-cham3,contentam5-p6,0.058,0.176,0.251,15,SUCCESS,0.09,0.086,0.176,13.527,15,SUCCESS,12.961,0.566,13.527
childsnack-contents/parsize3-cham3,contentam5-p8,0.059,0.182,0.257,15,SUCCESS,0.097,0.085,0.182,24.647,15,SUCCESS,23.655,0.992,24.647
childsnack-contents/parsize3-cham5,contentam3-p0,0.057,0.143,0.217,25,SUCCESS,0.062,0.081,0.143,3.446,25,SUCCESS,3.256,0.19,3.446
childsnack-contents/parsize3-cham5,contentam3-p10,0.058,0.162,0.237,25,SUCCESS,0.077,0.085,0.162,85.824,N/A,OOM,85.75,0.074,85.824
childsnack-contents/parsize3-cham5,contentam3-p2,0.059,0.147,0.224,25,SUCCESS,0.065,0.082,0.147,17.087,25,SUCCESS,16.54,0.547,17.087
childsnack-contents/parsize3-cham5,contentam3-p4,0.059,0.155,0.231,25,SUCCESS,0.068,0.087,0.155,47.456,25,SUCCESS,45.901,1.555,47.456
childsnack-contents/parsize3-cham5,contentam3-p6,0.059,0.154,0.23,25,SUCCESS,0.071,0.083,0.154,97.93,25,SUCCESS,94.365,3.565,97.93
childsnack-contents/parsize3-cham5,contentam3-p8,0.061,0.164,0.242,25,SUCCESS,0.075,0.089,0.164,191.955,25,SUCCESS,184.706,7.249,191.955
childsnack-contents/parsize3-cham5,contentam5-p0,0.06,0.203,0.279,25,SUCCESS,0.107,0.096,0.203,6.391,25,SUCCESS,6.106,0.285,6.391
childsnack-contents/parsize3-cham5,contentam5-p10,0.06,0.317,0.395,25,SUCCESS,0.216,0.101,0.317,69.706,N/A,OOM,69.63,0.076,69.706
childsnack-contents/parsize3-cham5,contentam5-p2,0.062,0.292,0.373,25,SUCCESS,0.195,0.097,0.292,32.639,25,SUCCESS,31.388,1.251,32.639
childsnack-contents/parsize3-cham5,contentam5-p4,0.058,0.274,0.349,25,SUCCESS,0.186,0.088,0.274,86.11,25,SUCCESS,82.414,3.696,86.11
childsnack-contents/parsize3-cham5,contentam5-p6,0.058,0.291,0.366,25,SUCCESS,0.198,0.093,0.291,189.938,25,SUCCESS,181.057,8.881,189.938
childsnack-contents/parsize3-cham5,contentam5-p8,0.06,0.296,0.373,25,SUCCESS,0.2,0.096,0.296,75.555,N/A,OOM,75.51,0.045,75.555
childsnack-contents/parsize3-cham7,contentam3-p0,0.059,0.191,0.267,35,SUCCESS,0.101,0.09,0.191,21.037,35,SUCCESS,20.358,0.679,21.037
childsnack-contents/parsize3-cham7,contentam3-p10,0.059,0.201,0.277,35,SUCCESS,0.116,0.085,0.201,42.9,N/A,OOM,42.84,0.06,42.9
childsnack-contents/parsize3-cham7,contentam3-p2,0.059,0.196,0.273,35,SUCCESS,0.104,0.092,0.196,97.651,35,SUCCESS,94.44,3.211,97.651
childsnack-contents/parsize3-cham7,contentam3-p4,0.06,0.199,0.276,35,SUCCESS,0.11,0.089,0.199,109.314,N/A,OOM,109.23,0.084,109.314
childsnack-contents/parsize3-cham7,contentam3-p6,0.06,0.2,0.277,35,SUCCESS,0.111,0.089,0.2,85.033,N/A,OOM,84.97,0.063,85.033
childsnack-contents/parsize3-cham7,contentam3-p8,0.06,0.202,0.279,35,SUCCESS,0.114,0.088,0.202,43.29,N/A,OOM,43.22,0.07,43.29
childsnack-contents/parsize3-cham7,contentam5-p0,0.058,0.266,0.34,35,SUCCESS,0.174,0.092,0.266,37.762,35,SUCCESS,36.478,1.284,37.762
childsnack-contents/parsize3-cham7,contentam5-p10,0.059,0.449,0.526,35,SUCCESS,0.345,0.104,0.449,42.878,N/A,OOM,42.79,0.088,42.878
childsnack-contents/parsize3-cham7,contentam5-p2,0.059,0.419,0.495,35,SUCCESS,0.319,0.1,0.419,181.158,35,SUCCESS,173.059,8.099,181.158
childsnack-contents/parsize3-cham7,contentam5-p4,0.06,0.435,0.512,35,SUCCESS,0.33,0.105,0.435,74.708,N/A,OOM,74.63,0.078,74.708
childsnack-contents/parsize3-cham7,contentam5-p6,0.064,0.433,0.514,35,SUCCESS,0.332,0.101,0.433,80.515,N/A,OOM,80.46,0.055,80.515
childsnack-contents/parsize3-cham7,contentam5-p8,0.06,0.445,0.522,35,SUCCESS,0.343,0.102,0.445,43.437,N/A,OOM,43.40,0.037,43.437
childsnack-contents/parsize4-cham3,contentam4-p0,0.059,0.256,0.332,15,SUCCESS,0.16,0.096,0.256,5.814,15,SUCCESS,5.632,0.182,5.814
childsnack-contents/parsize4-cham3,contentam4-p1,0.06,0.256,0.332,15,SUCCESS,0.164,0.092,0.256,13.527,15,SUCCESS,13.223,0.304,13.527
childsnack-contents/parsize4-cham3,contentam4-p2,0.058,0.253,0.328,15,SUCCESS,0.163,0.09,0.253,27.616,15,SUCCESS,27.086,0.53,27.616
childsnack-contents/parsize4-cham3,contentam4-p3,0.057,0.256,0.331,15,SUCCESS,0.166,0.09,0.256,47.933,15,SUCCESS,47.143,0.79,47.933
childsnack-contents/parsize4-cham3,contentam4-p4,0.059,0.268,0.344,15,SUCCESS,0.168,0.1,0.268,77.791,15,SUCCESS,76.554,1.237,77.791
childsnack-contents/parsize4-cham3,contentam4-p5,0.058,0.255,0.329,15,SUCCESS,0.165,0.09,0.255,130.038,15,SUCCESS,127.964,2.074,130.038
childsnack-contents/parsize4-cham3,contentam6-p0,0.059,0.622,0.697,15,SUCCESS,0.521,0.101,0.622,11.28,15,SUCCESS,10.935,0.345,11.28
childsnack-contents/parsize4-cham3,contentam6-p1,0.059,0.798,0.874,15,SUCCESS,0.679,0.119,0.798,28.136,15,SUCCESS,27.37,0.766,28.136
childsnack-contents/parsize4-cham3,contentam6-p2,0.06,0.992,1.069,15,SUCCESS,0.862,0.13,0.992,59.179,15,SUCCESS,57.545,1.634,59.179
childsnack-contents/parsize4-cham3,contentam6-p3,0.058,0.985,1.059,15,SUCCESS,0.854,0.131,0.985,105.714,15,SUCCESS,102.853,2.861,105.714
childsnack-contents/parsize4-cham3,contentam6-p4,0.06,1.055,1.132,15,SUCCESS,0.912,0.143,1.055,179.764,15,SUCCESS,174.827,4.937,179.764
childsnack-contents/parsize4-cham3,contentam6-p5,0.064,1.071,1.154,15,SUCCESS,0.937,0.134,1.071,103.516,N/A,OOM,103.42,0.096,103.516
childsnack-contents/parsize4-cham5,contentam4-p0,0.059,0.485,0.561,25,SUCCESS,0.377,0.108,0.485,123.605,25,SUCCESS,121.395,2.21,123.605
childsnack-contents/parsize4-cham5,contentam4-p1,0.059,0.469,0.545,25,SUCCESS,0.364,0.105,0.469,132.67,N/A,OOM,132.59,0.08,132.67
childsnack-contents/parsize4-cham5,contentam4-p2,0.06,0.477,0.553,25,SUCCESS,0.367,0.11,0.477,300.147,N/A,ERROR,300.10,0.047,300.147
childsnack-contents/parsize4-cham5,contentam4-p3,0.059,0.479,0.555,25,SUCCESS,0.371,0.108,0.479,44.916,N/A,OOM,44.87,0.046,44.916
childsnack-contents/parsize4-cham5,contentam4-p4,0.059,0.475,0.551,25,SUCCESS,0.369,0.106,0.475,46.897,N/A,OOM,46.84,0.057,46.897
childsnack-contents/parsize4-cham5,contentam4-p5,0.059,0.49,0.565,25,SUCCESS,0.38,0.11,0.49,45.014,N/A,OOM,44.96,0.054,45.014
childsnack-contents/parsize4-cham5,contentam6-p0,0.059,1.33,1.406,25,SUCCESS,1.2,0.13,1.33,218.312,25,SUCCESS,213.116,5.196,218.312
childsnack-contents/parsize4-cham5,contentam6-p1,0.059,1.994,2.071,25,SUCCESS,1.832,0.162,1.994,85.226,N/A,OOM,85.16,0.066,85.226
childsnack-contents/parsize4-cham5,contentam6-p2,0.061,2.548,2.625,25,SUCCESS,2.348,0.2,2.548,45.221,N/A,OOM,45.16,0.061,45.221
