domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
visitall-multidimensional/3-dim-visitall-FAR-g2,p8,0.059,123.347,123.423,N/A,OOM,N/A,N/A,123.347,299.083,N/A,TIMEOUT,299.03,0.053,299.083
visitall-multidimensional/3-dim-visitall-FAR-g2,p9,0.059,114.67,114.746,N/A,OOM,N/A,N/A,114.67,299.099,N/A,TIMEOUT,299.03,0.069,299.099
visitall-multidimensional/3-dim-visitall-FAR-g3,p0,0.055,0.275,0.346,25,SUCCESS,0.176,0.099,0.275,0.147,24,SUCCESS,0.061,0.086,0.147
visitall-multidimensional/3-dim-visitall-FAR-g3,p1,0.056,3.903,3.975,74,SUCCESS,3.749,0.154,3.903,0.935,74,SUCCESS,0.83,0.105,0.935
visitall-multidimensional/3-dim-visitall-FAR-g3,p2,0.056,30.546,30.619,83,SUCCESS,30.241,0.305,30.546,5.246,81,SUCCESS,5.083,0.163,5.246
visitall-multidimensional/3-dim-visitall-FAR-g3,p3,0.058,162.929,163.004,152,SUCCESS,162.3,0.629,162.929,21.504,152,SUCCESS,21.208,0.296,21.504
visitall-multidimensional/3-dim-visitall-FAR-g3,p4,0.058,299.062,299.136,N/A,TIMEOUT,298.96,0.102,299.062,71.315,189,SUCCESS,70.799,0.516,71.315
visitall-multidimensional/3-dim-visitall-FAR-g3,p5,0.058,299.078,299.153,N/A,TIMEOUT,299.01,0.068,299.078,193.887,239,SUCCESS,193.023,0.864,193.887
visitall-multidimensional/3-dim-visitall-FAR-g3,p6,0.059,299.099,299.175,N/A,TIMEOUT,299.03,0.069,299.099,300.076,N/A,TIMEOUT,299.99,0.086,300.076
visitall-multidimensional/3-dim-visitall-FAR-g3,p7,0.056,299.136,299.209,N/A,TIMEOUT,299.02,0.116,299.136,299.075,N/A,TIMEOUT,299.01,0.065,299.075
visitall-multidimensional/3-dim-visitall-FAR-g3,p8,0.058,126.057,126.132,N/A,OOM,N/A,N/A,126.057,299.18,N/A,TIMEOUT,299.12,0.06,299.18
visitall-multidimensional/3-dim-visitall-FAR-g3,p9,0.058,115.79,115.865,N/A,OOM,N/A,N/A,115.79,299.125,N/A,TIMEOUT,299.06,0.065,299.125
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p0,0.058,5.598,5.673,4,SUCCESS,5.439,0.159,5.598,0.775,4,SUCCESS,0.673,0.102,0.775
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p1,0.058,241.374,241.448,5,SUCCESS,240.609,0.765,241.374,15.815,5,SUCCESS,15.541,0.274,15.815
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p2,0.057,299.109,299.184,N/A,TIMEOUT,299.03,0.079,299.109,170.56,7,SUCCESS,169.69,0.87,170.56
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p3,0.058,116.147,116.222,N/A,OOM,N/A,N/A,116.147,299.112,N/A,TIMEOUT,299.01,0.102,299.112
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p4,0.058,62.241,62.316,N/A,OOM,N/A,N/A,62.241,300.159,N/A,TIMEOUT,300.09,0.069,300.159
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p5,0.06,65.284,65.363,N/A,OOM,N/A,N/A,65.284,80.953,N/A,OOM,80.87,0.083,80.953
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p6,0.063,63.523,63.603,N/A,OOM,N/A,N/A,63.523,97.429,N/A,OOM,97.37,0.059,97.429
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p7,0.058,62.6,62.676,N/A,OOM,N/A,N/A,62.6,300.154,N/A,ERROR,300.10,0.054,300.154
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p8,0.06,300.156,300.233,N/A,ERROR,300.10,0.056,300.156,66.295,N/A,OOM,66.24,0.055,66.295
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p9,0.06,62.62,62.698,N/A,OOM,N/A,N/A,62.62,65.586,N/A,OOM,65.51,0.076,65.586
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p0,0.057,5.484,5.558,8,SUCCESS,5.319,0.165,5.484,0.785,7,SUCCESS,0.676,0.109,0.785
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p1,0.059,240.083,240.159,6,SUCCESS,239.335,0.748,240.083,15.882,5,SUCCESS,15.603,0.279,15.882
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p2,0.059,299.107,299.184,N/A,TIMEOUT,299.01,0.097,299.107,169.034,8,SUCCESS,168.147,0.887,169.034
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p3,0.058,118.872,118.947,N/A,OOM,N/A,N/A,118.872,299.108,N/A,TIMEOUT,299.02,0.088,299.108
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p4,0.058,61.303,61.378,N/A,OOM,N/A,N/A,61.303,299.136,N/A,TIMEOUT,299.06,0.076,299.136
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p5,0.058,62.064,62.14,N/A,OOM,N/A,N/A,62.064,77.063,N/A,OOM,76.99,0.073,77.063
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p6,0.059,63.002,63.078,N/A,OOM,N/A,N/A,63.002,96.277,N/A,OOM,96.20,0.077,96.277
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p7,0.06,62.431,62.508,N/A,OOM,N/A,N/A,62.431,300.164,N/A,ERROR,300.09,0.074,300.164
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p8,0.062,63.158,63.237,N/A,OOM,N/A,N/A,63.158,65.406,N/A,OOM,65.35,0.056,65.406
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p9,0.06,62.541,62.618,N/A,OOM,N/A,N/A,62.541,64.518,N/A,OOM,64.45,0.068,64.518
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p0,0.066,5.458,5.54,12,SUCCESS,5.296,0.162,5.458,0.776,11,SUCCESS,0.674,0.102,0.776
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p1,0.06,240.183,240.26,15,SUCCESS,239.419,0.764,240.183,16.024,16,SUCCESS,15.749,0.275,16.024
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p2,0.059,299.095,299.17,N/A,TIMEOUT,298.97,0.125,299.095,170.459,17,SUCCESS,169.583,0.876,170.459
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p3,0.059,116.779,116.854,N/A,OOM,N/A,N/A,116.779,299.086,N/A,TIMEOUT,298.99,0.096,299.086
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p4,0.058,61.311,61.386,N/A,OOM,N/A,N/A,61.311,299.149,N/A,TIMEOUT,299.05,0.099,299.149
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p5,0.059,62.264,62.341,N/A,OOM,N/A,N/A,62.264,90.606,N/A,OOM,90.53,0.076,90.606
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p6,0.058,62.091,62.166,N/A,OOM,N/A,N/A,62.091,82.006,N/A,OOM,81.94,0.066,82.006
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p7,0.06,62.85,62.927,N/A,OOM,N/A,N/A,62.85,66.624,N/A,OOM,66.54,0.084,66.624
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p8,0.06,300.247,300.324,N/A,ERROR,300.17,0.077,300.247,300.163,N/A,ERROR,300.11,0.053,300.163
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p9,0.059,63.381,63.457,N/A,OOM,N/A,N/A,63.381,66.219,N/A,OOM,66.16,0.059,66.219
visitall-multidimensional/4-dim-visitall-FAR-g1,p0,0.057,5.417,5.49,19,SUCCESS,5.257,0.16,5.417,0.776,19,SUCCESS,0.675,0.101,0.776
visitall-multidimensional/4-dim-visitall-FAR-g1,p1,0.059,241.518,241.595,28,SUCCESS,240.756,0.762,241.518,15.838,28,SUCCESS,15.569,0.269,15.838
visitall-multidimensional/4-dim-visitall-FAR-g1,p2,0.06,299.095,299.171,N/A,TIMEOUT,299.01,0.085,299.095,169.52,50,SUCCESS,168.639,0.881,169.52
visitall-multidimensional/4-dim-visitall-FAR-g1,p3,0.06,116.598,116.675,N/A,OOM,N/A,N/A,116.598,299.114,N/A,TIMEOUT,299.02,0.094,299.114
visitall-multidimensional/4-dim-visitall-FAR-g1,p4,0.059,61.697,61.772,N/A,OOM,N/A,N/A,61.697,299.152,N/A,TIMEOUT,299.09,0.062,299.152
visitall-multidimensional/4-dim-visitall-FAR-g1,p5,0.058,61.949,62.024,N/A,OOM,N/A,N/A,61.949,77.22,N/A,OOM,77.16,0.06,77.22
visitall-multidimensional/4-dim-visitall-FAR-g1,p6,0.06,62.67,62.747,N/A,OOM,N/A,N/A,62.67,96.902,N/A,OOM,96.84,0.062,96.902
visitall-multidimensional/4-dim-visitall-FAR-g1,p7,0.058,63.025,63.1,N/A,OOM,N/A,N/A,63.025,66.187,N/A,OOM,66.07,0.117,66.187
visitall-multidimensional/4-dim-visitall-FAR-g1,p8,0.06,64.766,64.843,N/A,OOM,N/A,N/A,64.766,68.434,N/A,OOM,68.35,0.084,68.434
visitall-multidimensional/4-dim-visitall-FAR-g1,p9,0.06,64.467,64.544,N/A,OOM,N/A,N/A,64.467,68.329,N/A,OOM,68.25,0.079,68.329
visitall-multidimensional/4-dim-visitall-FAR-g2,p0,0.06,5.588,5.666,38,SUCCESS,5.417,0.171,5.588,0.85,28,SUCCESS,0.743,0.107,0.85
visitall-multidimensional/4-dim-visitall-FAR-g2,p1,0.064,243.057,243.141,69,SUCCESS,242.281,0.776,243.057,15.967,69,SUCCESS,15.693,0.274,15.967
visitall-multidimensional/4-dim-visitall-FAR-g2,p2,0.06,299.099,299.176,N/A,TIMEOUT,298.97,0.129,299.099,170.414,74,SUCCESS,169.534,0.88,170.414
visitall-multidimensional/4-dim-visitall-FAR-g2,p3,0.061,116.497,116.574,N/A,OOM,N/A,N/A,116.497,299.098,N/A,TIMEOUT,299.01,0.088,299.098
visitall-multidimensional/4-dim-visitall-FAR-g2,p4,0.058,61.505,61.58,N/A,OOM,N/A,N/A,61.505,299.152,N/A,TIMEOUT,299.07,0.082,299.152
visitall-multidimensional/4-dim-visitall-FAR-g2,p5,0.058,61.27,61.346,N/A,OOM,N/A,N/A,61.27,76.93,N/A,OOM,76.88,0.05,76.93
visitall-multidimensional/4-dim-visitall-FAR-g2,p6,0.057,62.264,62.338,N/A,OOM,N/A,N/A,62.264,301.184,N/A,ERROR,301.13,0.054,301.184
visitall-multidimensional/4-dim-visitall-FAR-g2,p7,0.059,62.547,62.623,N/A,OOM,N/A,N/A,62.547,300.143,N/A,ERROR,300.08,0.063,300.143
visitall-multidimensional/4-dim-visitall-FAR-g2,p8,0.059,62.504,62.58,N/A,OOM,N/A,N/A,62.504,66.596,N/A,OOM,66.53,0.066,66.596
visitall-multidimensional/4-dim-visitall-FAR-g2,p9,0.057,63.966,64.04,N/A,OOM,N/A,N/A,63.966,65.333,N/A,OOM,65.27,0.063,65.333
visitall-multidimensional/4-dim-visitall-FAR-g3,p0,0.058,5.481,5.556,47,SUCCESS,5.319,0.162,5.481,0.78,47,SUCCESS,0.679,0.101,0.78
visitall-multidimensional/4-dim-visitall-FAR-g3,p1,0.06,241.369,241.446,87,SUCCESS,240.6,0.769,241.369,15.785,98,SUCCESS,15.517,0.268,15.785
visitall-multidimensional/4-dim-visitall-FAR-g3,p2,0.059,299.106,299.182,N/A,TIMEOUT,298.99,0.116,299.106,170.425,139,SUCCESS,169.558,0.867,170.425
visitall-multidimensional/4-dim-visitall-FAR-g3,p3,0.057,117.056,117.129,N/A,OOM,N/A,N/A,117.056,299.113,N/A,TIMEOUT,299.01,0.103,299.113
visitall-multidimensional/4-dim-visitall-FAR-g3,p4,0.058,61.103,61.178,N/A,OOM,N/A,N/A,61.103,299.146,N/A,TIMEOUT,299.06,0.086,299.146
visitall-multidimensional/4-dim-visitall-FAR-g3,p5,0.057,61.558,61.632,N/A,OOM,N/A,N/A,61.558,76.838,N/A,OOM,76.76,0.078,76.838
visitall-multidimensional/4-dim-visitall-FAR-g3,p6,0.059,61.987,62.063,N/A,OOM,N/A,N/A,61.987,300.154,N/A,ERROR,300.11,0.044,300.154
visitall-multidimensional/4-dim-visitall-FAR-g3,p7,0.059,62.647,62.723,N/A,OOM,N/A,N/A,62.647,301.165,N/A,ERROR,301.10,0.065,301.165
visitall-multidimensional/4-dim-visitall-FAR-g3,p8,0.06,62.838,62.915,N/A,OOM,N/A,N/A,62.838,67.102,N/A,OOM,67.03,0.072,67.102
visitall-multidimensional/4-dim-visitall-FAR-g3,p9,0.058,62.134,62.209,N/A,OOM,N/A,N/A,62.134,66.543,N/A,OOM,66.45,0.093,66.543
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p0,0.058,300.068,300.143,N/A,TIMEOUT,299.98,0.088,300.068,12.235,4,SUCCESS,11.979,0.256,12.235
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p1,0.06,299.132,299.209,N/A,TIMEOUT,299.05,0.082,299.132,146.2,3,SUCCESS,145.333,0.867,146.2
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p2,0.06,79.101,79.177,N/A,OOM,N/A,N/A,79.101,300.094,N/A,TIMEOUT,300.01,0.084,300.094
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p3,0.058,52.334,52.409,N/A,OOM,N/A,N/A,52.334,105.443,N/A,OOM,105.39,0.053,105.443
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p4,0.058,53.941,54.016,N/A,OOM,N/A,N/A,53.941,301.186,N/A,ERROR,301.10,0.086,301.186
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p5,0.061,56.768,56.846,N/A,OOM,N/A,N/A,56.768,58.56,N/A,OOM,58.47,0.09,58.56
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p6,0.061,301.173,301.251,N/A,ERROR,301.11,0.063,301.173,61.95,N/A,OOM,61.88,0.07,61.95
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p7,0.06,53.778,53.854,N/A,OOM,N/A,N/A,53.778,59.845,N/A,OOM,59.73,0.115,59.845
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p8,0.06,54.646,54.723,N/A,OOM,N/A,N/A,54.646,61.523,N/A,OOM,61.45,0.073,61.523
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p9,0.06,53.34,53.416,N/A,OOM,N/A,N/A,53.34,61.47,N/A,OOM,61.39,0.08,61.47
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p0,0.058,300.06,300.135,N/A,TIMEOUT,299.96,0.1,300.06,12.285,8,SUCCESS,12.034,0.251,12.285
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p1,0.058,299.137,299.214,N/A,TIMEOUT,299.04,0.097,299.137,147.068,8,SUCCESS,146.19,0.878,147.068
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p2,0.06,80.856,80.932,N/A,OOM,N/A,N/A,80.856,299.092,N/A,TIMEOUT,299.02,0.072,299.092
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p3,0.062,52.927,53.007,N/A,OOM,N/A,N/A,52.927,104.906,N/A,OOM,104.82,0.086,104.906
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p4,0.06,53.156,53.232,N/A,OOM,N/A,N/A,53.156,79.58,N/A,OOM,79.52,0.06,79.58
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p5,0.057,53.647,53.722,N/A,OOM,N/A,N/A,53.647,62.351,N/A,OOM,62.30,0.051,62.351
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p6,0.059,54.64,54.716,N/A,OOM,N/A,N/A,54.64,61.487,N/A,OOM,61.44,0.047,61.487
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p7,0.059,53.908,53.983,N/A,OOM,N/A,N/A,53.908,56.906,N/A,OOM,56.85,0.056,56.906
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p8,0.059,301.231,301.306,N/A,ERROR,301.17,0.061,301.231,61.642,N/A,OOM,61.60,0.042,61.642
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p9,0.058,53.675,53.75,N/A,OOM,N/A,N/A,53.675,61.53,N/A,OOM,61.46,0.07,61.53
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p0,0.058,300.066,300.14,N/A,TIMEOUT,300.00,0.066,300.066,12.222,12,SUCCESS,11.966,0.256,12.222
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p1,0.059,299.114,299.19,N/A,TIMEOUT,299.02,0.094,299.114,146.089,14,SUCCESS,145.208,0.881,146.089
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p2,0.06,300.189,300.266,N/A,ERROR,300.11,0.079,300.189,299.08,N/A,TIMEOUT,299.00,0.08,299.08
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p3,0.059,53.059,53.134,N/A,OOM,N/A,N/A,53.059,126.132,N/A,OOM,126.04,0.092,126.132
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p4,0.062,53.445,53.525,N/A,OOM,N/A,N/A,53.445,300.208,N/A,ERROR,300.13,0.078,300.208
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p5,0.058,53.588,53.663,N/A,OOM,N/A,N/A,53.588,62.417,N/A,OOM,62.36,0.057,62.417
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p6,0.059,54.13,54.206,N/A,OOM,N/A,N/A,54.13,61.736,N/A,OOM,61.68,0.056,61.736
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p7,0.059,54.033,54.109,N/A,OOM,N/A,N/A,54.033,300.182,N/A,ERROR,300.12,0.062,300.182
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p8,0.059,54.533,54.608,N/A,OOM,N/A,N/A,54.533,61.556,N/A,OOM,61.50,0.056,61.556
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p9,0.059,53.523,53.599,N/A,OOM,N/A,N/A,53.523,61.528,N/A,OOM,61.47,0.058,61.528
visitall-multidimensional/5-dim-visitall-FAR-g1,p0,0.058,299.077,299.151,N/A,TIMEOUT,298.99,0.087,299.077,12.237,24,SUCCESS,11.982,0.255,12.237
visitall-multidimensional/5-dim-visitall-FAR-g1,p1,0.059,299.114,299.19,N/A,TIMEOUT,299.02,0.094,299.114,146.71,35,SUCCESS,145.845,0.865,146.71
visitall-multidimensional/5-dim-visitall-FAR-g1,p2,0.059,79.541,79.616,N/A,OOM,N/A,N/A,79.541,299.095,N/A,TIMEOUT,299.02,0.075,299.095
visitall-multidimensional/5-dim-visitall-FAR-g1,p3,0.059,52.581,52.656,N/A,OOM,N/A,N/A,52.581,105.136,N/A,OOM,105.06,0.076,105.136
visitall-multidimensional/5-dim-visitall-FAR-g1,p4,0.058,52.657,52.731,N/A,OOM,N/A,N/A,52.657,80.198,N/A,OOM,80.14,0.058,80.198
visitall-multidimensional/5-dim-visitall-FAR-g1,p5,0.059,53.117,53.193,N/A,OOM,N/A,N/A,53.117,62.225,N/A,OOM,62.13,0.095,62.225
visitall-multidimensional/5-dim-visitall-FAR-g1,p6,0.059,53.714,53.791,N/A,OOM,N/A,N/A,53.714,61.997,N/A,OOM,61.89,0.107,61.997
visitall-multidimensional/5-dim-visitall-FAR-g1,p7,0.058,54.018,54.093,N/A,OOM,N/A,N/A,54.018,58.185,N/A,OOM,58.10,0.085,58.185
visitall-multidimensional/5-dim-visitall-FAR-g1,p8,0.058,53.356,53.431,N/A,OOM,N/A,N/A,53.356,62.262,N/A,OOM,62.20,0.062,62.262
visitall-multidimensional/5-dim-visitall-FAR-g1,p9,0.06,300.241,300.318,N/A,ERROR,300.19,0.051,300.241,300.189,N/A,ERROR,300.14,0.049,300.189
visitall-multidimensional/5-dim-visitall-FAR-g2,p0,0.058,300.062,300.137,N/A,TIMEOUT,299.95,0.112,300.062,12.26,45,SUCCESS,12.007,0.253,12.26
visitall-multidimensional/5-dim-visitall-FAR-g2,p1,0.058,299.151,299.225,N/A,TIMEOUT,299.03,0.121,299.151,146.008,62,SUCCESS,145.136,0.872,146.008
visitall-multidimensional/5-dim-visitall-FAR-g2,p2,0.059,79.468,79.544,N/A,OOM,N/A,N/A,79.468,299.087,N/A,TIMEOUT,299.02,0.067,299.087
visitall-multidimensional/5-dim-visitall-FAR-g2,p3,0.058,52.83,52.904,N/A,OOM,N/A,N/A,52.83,104.745,N/A,OOM,104.64,0.105,104.745
visitall-multidimensional/5-dim-visitall-FAR-g2,p4,0.06,53.796,53.873,N/A,OOM,N/A,N/A,53.796,300.2,N/A,ERROR,300.14,0.06,300.2
visitall-multidimensional/5-dim-visitall-FAR-g2,p5,0.059,53.775,53.851,N/A,OOM,N/A,N/A,53.775,62.505,N/A,OOM,62.44,0.065,62.505
visitall-multidimensional/5-dim-visitall-FAR-g2,p6,0.059,53.34,53.416,N/A,OOM,N/A,N/A,53.34,61.628,N/A,OOM,61.55,0.078,61.628
visitall-multidimensional/5-dim-visitall-FAR-g2,p7,0.059,54.455,54.531,N/A,OOM,N/A,N/A,54.455,58.162,N/A,OOM,58.06,0.102,58.162
visitall-multidimensional/5-dim-visitall-FAR-g2,p8,0.057,54.143,54.217,N/A,OOM,N/A,N/A,54.143,62.226,N/A,OOM,62.15,0.076,62.226
visitall-multidimensional/5-dim-visitall-FAR-g2,p9,0.058,301.167,301.242,N/A,ERROR,301.10,0.067,301.167,61.515,N/A,OOM,61.48,0.035,61.515
visitall-multidimensional/5-dim-visitall-FAR-g3,p0,0.057,299.082,299.157,N/A,TIMEOUT,298.98,0.102,299.082,12.249,58,SUCCESS,11.997,0.252,12.249
visitall-multidimensional/5-dim-visitall-FAR-g3,p1,0.059,299.127,299.204,N/A,TIMEOUT,299.04,0.087,299.127,146.599,88,SUCCESS,145.725,0.874,146.599
visitall-multidimensional/5-dim-visitall-FAR-g3,p2,0.061,79.763,79.841,N/A,OOM,N/A,N/A,79.763,299.106,N/A,TIMEOUT,299.07,0.036,299.106
visitall-multidimensional/5-dim-visitall-FAR-g3,p3,0.058,52.856,52.931,N/A,OOM,N/A,N/A,52.856,104.922,N/A,OOM,104.82,0.102,104.922
visitall-multidimensional/5-dim-visitall-FAR-g3,p4,0.059,53.817,53.892,N/A,OOM,N/A,N/A,53.817,79.9,N/A,OOM,79.80,0.1,79.9
visitall-multidimensional/5-dim-visitall-FAR-g3,p5,0.06,53.301,53.377,N/A,OOM,N/A,N/A,53.301,62.272,N/A,OOM,62.17,0.102,62.272
visitall-multidimensional/5-dim-visitall-FAR-g3,p6,0.058,54.22,54.295,N/A,OOM,N/A,N/A,54.22,61.739,N/A,OOM,61.66,0.079,61.739
visitall-multidimensional/5-dim-visitall-FAR-g3,p7,0.058,53.745,53.82,N/A,OOM,N/A,N/A,53.745,300.21,N/A,ERROR,300.12,0.09,300.21
visitall-multidimensional/5-dim-visitall-FAR-g3,p8,0.06,53.76,53.837,N/A,OOM,N/A,N/A,53.76,62.431,N/A,OOM,62.38,0.051,62.431
visitall-multidimensional/5-dim-visitall-FAR-g3,p9,0.058,53.914,53.988,N/A,OOM,N/A,N/A,53.914,61.199,N/A,OOM,61.13,0.069,61.199
