domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
logistics-large-simple/goal-2,p-a1-c2-s1750-p10-t2-g2,0.13,25.427,25.574,3,SUCCESS,25.154,0.273,25.427,96.896,N/A,OOM,96.84,0.056,96.896
logistics-large-simple/goal-2,p-a1-c2-s2000-p10-t2-g2,0.134,30.114,30.265,3,SUCCESS,29.797,0.317,30.114,94.487,N/A,OOM,94.42,0.067,94.487
logistics-large-simple/goal-3,p-a1-c1-s1000-p10-t1-g3,0.084,5.636,5.738,3,SUCCESS,5.488,0.148,5.636,60.727,3,SUCCESS,58.577,2.15,60.727
logistics-large-simple/goal-3,p-a1-c1-s1250-p10-t1-g3,0.088,7.023,7.127,3,SUCCESS,6.858,0.165,7.023,92.837,3,SUCCESS,89.337,3.5,92.837
logistics-large-simple/goal-3,p-a1-c1-s1500-p10-t1-g3,0.087,8.846,8.95,3,SUCCESS,8.665,0.181,8.846,131.767,3,SUCCESS,126.537,5.23,131.767
logistics-large-simple/goal-3,p-a1-c1-s1750-p10-t1-g3,0.1,10.782,10.9,3,SUCCESS,10.587,0.195,10.782,181.481,3,SUCCESS,174.347,7.134,181.481
logistics-large-simple/goal-3,p-a1-c1-s2000-p10-t1-g3,0.096,12.676,12.788,3,SUCCESS,12.457,0.219,12.676,99.796,N/A,OOM,99.69,0.106,99.796
logistics-large-simple/goal-3,p-a1-c2-s1000-p10-t2-g3,0.094,12.745,12.856,3,SUCCESS,12.532,0.213,12.745,118.094,3,SUCCESS,113.609,4.485,118.094
logistics-large-simple/goal-3,p-a1-c2-s1250-p10-t2-g3,0.118,16.68,16.814,3,SUCCESS,16.441,0.239,16.68,189.094,3,SUCCESS,181.6,7.494,189.094
logistics-large-simple/goal-3,p-a1-c2-s1500-p10-t2-g3,0.125,20.709,20.85,3,SUCCESS,20.433,0.276,20.709,97.741,N/A,OOM,97.68,0.061,97.741
logistics-large-simple/goal-3,p-a1-c2-s1750-p10-t2-g3,0.131,25.69,25.837,3,SUCCESS,25.379,0.311,25.69,96.763,N/A,OOM,96.68,0.083,96.763
logistics-large-simple/goal-3,p-a1-c2-s2000-p10-t2-g3,0.135,30.298,30.45,3,SUCCESS,29.94,0.358,30.298,300.18,N/A,ERROR,300.09,0.09,300.18
logistics-large-simple/goal-4,p-a1-c1-s1000-p10-t1-g4,0.084,5.571,5.672,3,SUCCESS,5.406,0.165,5.571,58.113,3,SUCCESS,55.965,2.148,58.113
logistics-large-simple/goal-4,p-a1-c1-s1250-p10-t1-g4,0.088,7.047,7.153,3,SUCCESS,6.871,0.176,7.047,92.754,3,SUCCESS,89.283,3.471,92.754
logistics-large-simple/goal-4,p-a1-c1-s1500-p10-t1-g4,0.09,8.919,9.025,3,SUCCESS,8.726,0.193,8.919,131.761,3,SUCCESS,126.473,5.288,131.761
logistics-large-simple/goal-4,p-a1-c1-s1750-p10-t1-g4,0.098,10.732,10.848,3,SUCCESS,10.52,0.212,10.732,182.024,3,SUCCESS,174.886,7.138,182.024
logistics-large-simple/goal-4,p-a1-c1-s2000-p10-t1-g4,0.097,12.72,12.833,3,SUCCESS,12.467,0.253,12.72,98.856,N/A,OOM,98.75,0.106,98.856
logistics-large-simple/goal-4,p-a1-c2-s1000-p10-t2-g4,0.095,12.84,12.952,3,SUCCESS,12.601,0.239,12.84,118.283,3,SUCCESS,113.659,4.624,118.283
logistics-large-simple/goal-4,p-a1-c2-s1250-p10-t2-g4,0.117,16.777,16.91,3,SUCCESS,16.502,0.275,16.777,189.573,3,SUCCESS,182.244,7.329,189.573
logistics-large-simple/goal-4,p-a1-c2-s1500-p10-t2-g4,0.129,20.596,20.742,3,SUCCESS,20.287,0.309,20.596,97.548,N/A,OOM,97.46,0.088,97.548
logistics-large-simple/goal-4,p-a1-c2-s1750-p10-t2-g4,0.131,25.245,25.393,3,SUCCESS,24.896,0.349,25.245,97.788,N/A,OOM,97.71,0.078,97.788
logistics-large-simple/goal-4,p-a1-c2-s2000-p10-t2-g4,0.136,30.451,30.604,3,SUCCESS,30.066,0.385,30.451,301.175,N/A,ERROR,301.11,0.065,301.175
organic-synthesis-MIT,p10,0.132,1.502,1.65,1,SUCCESS,1.4,0.102,1.502,44.39,N/A,OOM,44.35,0.04,44.39
organic-synthesis-MIT,p11,0.281,5.699,5.996,2,SUCCESS,5.553,0.146,5.699,72.401,N/A,OOM,72.36,0.041,72.401
organic-synthesis-MIT,p12,0.097,1.252,1.366,2,SUCCESS,1.162,0.09,1.252,43.877,N/A,OOM,43.82,0.057,43.877
organic-synthesis-MIT,p13,0.181,9.256,9.454,1,SUCCESS,9.081,0.175,9.256,38.704,N/A,OOM,38.65,0.054,38.704
organic-synthesis-MIT,p14,0.13,0.802,0.949,2,SUCCESS,0.713,0.089,0.802,40.397,N/A,OOM,40.34,0.057,40.397
organic-synthesis-MIT,p15,0.233,0.365,0.614,2,SUCCESS,0.283,0.082,0.365,300.177,N/A,ERROR,300.13,0.047,300.177
organic-synthesis-MIT,p16,0.099,0.406,0.522,1,SUCCESS,0.315,0.091,0.406,39.607,N/A,OOM,39.54,0.067,39.607
organic-synthesis-MIT,p17,0.098,4.122,4.237,2,SUCCESS,3.982,0.14,4.122,44.51,N/A,ERROR,44.43,0.08,44.51
organic-synthesis-MIT,p19,0.231,1.49,1.737,2,SUCCESS,1.377,0.113,1.49,66.645,N/A,OOM,66.57,0.075,66.645
organic-synthesis-MIT,p2,0.181,0.702,0.899,2,SUCCESS,0.606,0.096,0.702,41.183,N/A,OOM,41.13,0.053,41.183
organic-synthesis-MIT,p20,0.096,0.658,0.771,2,SUCCESS,0.571,0.087,0.658,40.396,N/A,OOM,40.33,0.066,40.396
organic-synthesis-MIT,p3,0.234,0.276,0.527,2,SUCCESS,0.196,0.08,0.276,5.658,2,SUCCESS,5.527,0.131,5.658
organic-synthesis-MIT,p4,0.129,0.24,0.386,1,SUCCESS,0.16,0.08,0.24,0.242,1,SUCCESS,0.163,0.079,0.242
organic-synthesis-MIT,p5,0.388,43.103,43.509,2,SUCCESS,41.671,1.432,43.103,301.164,N/A,ERROR,301.10,0.064,301.164
organic-synthesis-MIT,p6,0.13,0.354,0.5,2,SUCCESS,0.274,0.08,0.354,61.117,N/A,OOM,61.07,0.047,61.117
organic-synthesis-MIT,p7,0.283,0.454,0.754,1,SUCCESS,0.371,0.083,0.454,80.562,N/A,OOM,80.51,0.052,80.562
organic-synthesis-MIT,p8,0.13,0.539,0.685,2,SUCCESS,0.447,0.092,0.539,50.924,N/A,OOM,50.87,0.054,50.924
organic-synthesis-MIT,p9,0.097,0.241,0.355,1,SUCCESS,0.156,0.085,0.241,300.157,N/A,ERROR,300.10,0.057,300.157
organic-synthesis-alkene,p1,0.093,0.326,0.435,2,SUCCESS,0.233,0.093,0.326,72.153,N/A,OOM,72.12,0.033,72.153
organic-synthesis-alkene,p10,0.073,0.208,0.298,2,SUCCESS,0.123,0.085,0.208,14.344,2,SUCCESS,13.926,0.418,14.344
organic-synthesis-alkene,p11,0.091,0.22,0.329,1,SUCCESS,0.139,0.081,0.22,51.704,1,SUCCESS,49.968,1.736,51.704
organic-synthesis-alkene,p12,0.075,0.122,0.214,1,SUCCESS,0.041,0.081,0.122,0.431,1,SUCCESS,0.337,0.094,0.431
organic-synthesis-alkene,p13,0.066,0.12,0.203,1,SUCCESS,0.041,0.079,0.12,0.439,1,SUCCESS,0.344,0.095,0.439
organic-synthesis-alkene,p14,0.065,0.116,0.198,1,SUCCESS,0.037,0.079,0.116,0.518,1,SUCCESS,0.414,0.104,0.518
organic-synthesis-alkene,p15,0.07,0.115,0.202,1,SUCCESS,0.038,0.077,0.115,0.515,1,SUCCESS,0.418,0.097,0.515
organic-synthesis-alkene,p16,0.075,0.137,0.229,1,SUCCESS,0.061,0.076,0.137,1.407,1,SUCCESS,1.286,0.121,1.407
organic-synthesis-alkene,p17,0.075,0.123,0.214,1,SUCCESS,0.042,0.081,0.123,0.201,1,SUCCESS,0.115,0.086,0.201
organic-synthesis-alkene,p18,0.075,0.183,0.275,2,SUCCESS,0.097,0.086,0.183,5.159,2,SUCCESS,4.953,0.206,5.159
organic-synthesis-alkene,p2,0.075,0.176,0.267,2,SUCCESS,0.097,0.079,0.176,5.055,2,SUCCESS,4.855,0.2,5.055
organic-synthesis-alkene,p3,0.092,0.211,0.319,1,SUCCESS,0.124,0.087,0.211,98.811,N/A,OOM,98.75,0.061,98.811
organic-synthesis-alkene,p4,0.07,0.118,0.206,1,SUCCESS,0.036,0.082,0.118,0.198,1,SUCCESS,0.115,0.083,0.198
organic-synthesis-alkene,p5,0.066,0.115,0.198,1,SUCCESS,0.031,0.084,0.115,0.196,1,SUCCESS,0.109,0.087,0.196
organic-synthesis-alkene,p6,0.074,0.198,0.289,1,SUCCESS,0.114,0.084,0.198,10.03,1,SUCCESS,9.701,0.329,10.03
organic-synthesis-alkene,p7,0.071,0.127,0.216,1,SUCCESS,0.038,0.089,0.127,0.201,1,SUCCESS,0.109,0.092,0.201
organic-synthesis-alkene,p8,0.069,0.124,0.211,1,SUCCESS,0.037,0.087,0.124,0.596,1,SUCCESS,0.488,0.108,0.596
organic-synthesis-alkene,p9,0.094,0.215,0.327,1,SUCCESS,0.135,0.08,0.215,300.17,N/A,ERROR,300.06,0.11,300.17
organic-synthesis-original,prob01,0.283,299.155,299.455,N/A,TIMEOUT,299.11,0.045,299.155,37.772,N/A,OOM,37.70,0.072,37.772
organic-synthesis-original,prob02,0.231,3.343,3.59,4,SUCCESS,3.217,0.126,3.343,48.286,N/A,OOM,48.23,0.056,48.286
organic-synthesis-original,prob03,0.382,4.885,5.284,2,SUCCESS,4.764,0.121,4.885,38.767,N/A,OOM,38.69,0.077,38.767
organic-synthesis-original,prob04,0.233,1.107,1.356,4,SUCCESS,1.019,0.088,1.107,56.904,4,SUCCESS,55.784,1.12,56.904
organic-synthesis-original,prob05,0.391,143.844,144.252,2,SUCCESS,138.976,4.868,143.844,43.376,N/A,OOM,43.32,0.056,43.376
organic-synthesis-original,prob06,0.13,0.777,0.923,4,SUCCESS,0.68,0.097,0.777,40.576,N/A,OOM,40.54,0.036,40.576
organic-synthesis-original,prob07,0.837,183.013,183.867,3,SUCCESS,177.496,5.517,183.013,40.055,N/A,OOM,40.01,0.045,40.055
organic-synthesis-original,prob08,0.484,90.967,91.468,N/A,OOM,N/A,N/A,90.967,37.499,N/A,OOM,37.44,0.059,37.499
organic-synthesis-original,prob09,0.233,103.432,103.681,N/A,OOM,N/A,N/A,103.432,35.347,N/A,OOM,35.30,0.047,35.347
organic-synthesis-original,prob10,0.181,12.598,12.795,2,SUCCESS,12.383,0.215,12.598,42.737,N/A,OOM,42.66,0.077,42.737
organic-synthesis-original,prob11,0.484,40.589,41.089,6,SUCCESS,40.249,0.34,40.589,43.571,N/A,OOM,43.50,0.071,43.571
organic-synthesis-original,prob12,0.335,83.285,83.636,N/A,OOM,N/A,N/A,83.285,36.253,N/A,OOM,36.20,0.053,36.253
organic-synthesis-original,prob13,0.233,21.894,22.144,2,SUCCESS,21.64,0.254,21.894,51.542,N/A,ERROR,51.47,0.072,51.542
organic-synthesis-original,prob14,0.387,17.87,18.273,2,SUCCESS,17.66,0.21,17.87,105.495,N/A,OOM,105.42,0.075,105.495
organic-synthesis-original,prob15,0.433,37.978,38.428,3,SUCCESS,37.632,0.346,37.978,39.542,N/A,OOM,39.48,0.062,39.542
organic-synthesis-original,prob16,0.098,8.148,8.263,2,SUCCESS,7.975,0.173,8.148,40.57,N/A,ERROR,40.51,0.06,40.57
organic-synthesis-original,prob17,0.383,101.857,102.257,N/A,OOM,N/A,N/A,101.857,42.91,N/A,OOM,42.85,0.06,42.91
organic-synthesis-original,prob18,0.184,49.222,49.423,3,SUCCESS,48.87,0.352,49.222,300.17,N/A,ERROR,300.10,0.07,300.17
organic-synthesis-original,prob19,0.383,15.947,16.347,3,SUCCESS,15.72,0.227,15.947,72.033,N/A,OOM,71.97,0.063,72.033
organic-synthesis-original,prob20,0.13,3.05,3.197,4,SUCCESS,2.943,0.107,3.05,37.734,N/A,OOM,37.69,0.044,37.734
pipesworld-tankage-nosplit,p01-net1-b6-g2-t50,0.07,0.227,0.313,3,SUCCESS,0.146,0.081,0.227,0.114,3,SUCCESS,0.034,0.08,0.114
pipesworld-tankage-nosplit,p02-net1-b6-g4-t50,0.072,0.233,0.323,3,SUCCESS,0.153,0.08,0.233,0.113,3,SUCCESS,0.034,0.079,0.113
pipesworld-tankage-nosplit,p03-net1-b8-g3-t80,0.071,0.254,0.342,4,SUCCESS,0.172,0.082,0.254,0.188,4,SUCCESS,0.103,0.085,0.188
pipesworld-tankage-nosplit,p04-net1-b8-g5-t80,0.071,0.264,0.354,4,SUCCESS,0.179,0.085,0.264,0.197,4,SUCCESS,0.107,0.09,0.197
pipesworld-tankage-nosplit,p05-net1-b10-g4-t50,0.075,0.294,0.388,3,SUCCESS,0.213,0.081,0.294,0.202,3,SUCCESS,0.118,0.084,0.202
pipesworld-tankage-nosplit,p06-net1-b10-g6-t50,0.072,0.298,0.386,3,SUCCESS,0.214,0.084,0.298,0.201,3,SUCCESS,0.118,0.083,0.201
pipesworld-tankage-nosplit,p07-net1-b12-g5-t80,0.073,0.324,0.414,3,SUCCESS,0.238,0.086,0.324,0.453,3,SUCCESS,0.36,0.093,0.453
pipesworld-tankage-nosplit,p08-net1-b12-g7-t80,0.073,0.342,0.432,3,SUCCESS,0.255,0.087,0.342,0.465,3,SUCCESS,0.367,0.098,0.465
pipesworld-tankage-nosplit,p09-net1-b14-g6-t50,0.071,0.349,0.437,5,SUCCESS,0.264,0.085,0.349,0.566,5,SUCCESS,0.46,0.106,0.566
pipesworld-tankage-nosplit,p10-net1-b14-g8-t50,0.074,0.349,0.44,5,SUCCESS,0.256,0.093,0.349,0.514,5,SUCCESS,0.418,0.096,0.514
pipesworld-tankage-nosplit,p11-net2-b10-g2-t30,0.071,0.436,0.524,4,SUCCESS,0.344,0.092,0.436,41.387,4,SUCCESS,39.4,1.987,41.387
pipesworld-tankage-nosplit,p12-net2-b10-g4-t60,0.071,0.442,0.53,5,SUCCESS,0.35,0.092,0.442,116.412,5,SUCCESS,110.371,6.041,116.412
pipesworld-tankage-nosplit,p13-net2-b12-g3-t70,0.072,0.578,0.667,3,SUCCESS,0.481,0.097,0.578,196.663,3,SUCCESS,185.866,10.797,196.663
pipesworld-tankage-nosplit,p14-net2-b12-g5-t30,0.124,0.62,0.761,6,SUCCESS,0.514,0.106,0.62,80.422,6,SUCCESS,76.255,4.167,80.422
pipesworld-tankage-nosplit,p15-net2-b14-g4-t30,0.072,0.626,0.716,6,SUCCESS,0.526,0.1,0.626,85.266,6,SUCCESS,80.969,4.297,85.266
pipesworld-tankage-nosplit,p16-net2-b14-g6-t80,0.072,0.685,0.774,5,SUCCESS,0.588,0.097,0.685,79.595,N/A,OOM,79.56,0.035,79.595
pipesworld-tankage-nosplit,p17-net2-b16-g5-t20,0.075,0.817,0.91,4,SUCCESS,0.716,0.101,0.817,123.926,4,SUCCESS,117.519,6.407,123.926
pipesworld-tankage-nosplit,p18-net2-b16-g7-t60,0.072,0.988,1.077,5,SUCCESS,0.883,0.105,0.988,83.501,N/A,OOM,83.44,0.061,83.501
pipesworld-tankage-nosplit,p19-net2-b18-g6-t60,0.08,1.217,1.314,4,SUCCESS,1.106,0.111,1.217,71.447,N/A,OOM,71.38,0.067,71.447
pipesworld-tankage-nosplit,p20-net2-b18-g8-t90,0.072,1.278,1.379,5,SUCCESS,1.159,0.119,1.278,90.863,N/A,OOM,90.77,0.093,90.863
pipesworld-tankage-nosplit,p21-net3-b12-g2-t60,0.071,0.763,0.85,4,SUCCESS,0.658,0.105,0.763,101.1,4,SUCCESS,95.892,5.208,101.1
pipesworld-tankage-nosplit,p22-net3-b12-g4-t60,0.073,0.759,0.849,8,SUCCESS,0.659,0.1,0.759,99.419,8,SUCCESS,94.253,5.166,99.419
pipesworld-tankage-nosplit,p23-net3-b14-g3-t60,0.074,1.044,1.136,5,SUCCESS,0.936,0.108,1.044,80.677,N/A,OOM,80.61,0.067,80.677
pipesworld-tankage-nosplit,p24-net3-b14-g5-t60,0.075,1.099,1.192,5,SUCCESS,0.995,0.104,1.099,300.17,N/A,ERROR,300.11,0.06,300.17
pipesworld-tankage-nosplit,p25-net3-b16-g5-t60,0.072,1.332,1.42,7,SUCCESS,1.221,0.111,1.332,87.674,N/A,OOM,87.59,0.084,87.674
pipesworld-tankage-nosplit,p26-net3-b16-g7-t70,0.072,1.405,1.494,7,SUCCESS,1.285,0.12,1.405,81.122,N/A,OOM,81.06,0.062,81.122
pipesworld-tankage-nosplit,p27-net3-b18-g6-t70,0.072,1.66,1.748,5,SUCCESS,1.546,0.114,1.66,88.628,N/A,OOM,88.57,0.058,88.628
pipesworld-tankage-nosplit,p28-net3-b18-g7-t70,0.073,1.701,1.792,5,SUCCESS,1.588,0.113,1.701,300.169,N/A,ERROR,300.11,0.059,300.169
pipesworld-tankage-nosplit,p29-net3-b20-g6-t70,0.072,2.153,2.241,7,SUCCESS,2.032,0.121,2.153,301.183,N/A,ERROR,301.09,0.093,301.183
pipesworld-tankage-nosplit,p30-net3-b20-g8-t70,0.073,1.953,2.043,6,SUCCESS,1.834,0.119,1.953,101.68,N/A,OOM,101.59,0.09,101.68
pipesworld-tankage-nosplit,p31-net4-b14-g3-t20,0.071,0.793,0.88,7,SUCCESS,0.686,0.107,0.793,32.31,7,SUCCESS,30.859,1.451,32.31
pipesworld-tankage-nosplit,p32-net4-b14-g5-t30,0.072,1.299,1.387,5,SUCCESS,1.195,0.104,1.299,98.677,N/A,OOM,98.58,0.097,98.677
pipesworld-tankage-nosplit,p33-net4-b16-g5-t60,0.074,1.704,1.796,6,SUCCESS,1.589,0.115,1.704,70.908,N/A,OOM,70.85,0.058,70.908
pipesworld-tankage-nosplit,p34-net4-b16-g6-t60,0.072,1.869,1.959,5,SUCCESS,1.756,0.113,1.869,75.264,N/A,OOM,75.21,0.054,75.264
pipesworld-tankage-nosplit,p35-net4-b18-g4-t90,0.071,2.369,2.457,5,SUCCESS,2.243,0.126,2.369,91.588,N/A,OOM,91.51,0.078,91.588
pipesworld-tankage-nosplit,p36-net4-b18-g6-t90,0.071,2.327,2.416,6,SUCCESS,2.203,0.124,2.327,300.175,N/A,ERROR,300.12,0.055,300.175
pipesworld-tankage-nosplit,p37-net4-b20-g5-t60,0.072,2.81,2.9,4,SUCCESS,2.683,0.127,2.81,95.575,N/A,OOM,95.51,0.065,95.575
pipesworld-tankage-nosplit,p38-net4-b20-g7-t60,0.071,2.74,2.828,4,SUCCESS,2.615,0.125,2.74,103.182,N/A,OOM,103.11,0.072,103.182
pipesworld-tankage-nosplit,p39-net4-b22-g7-t50,0.073,3.639,3.729,5,SUCCESS,3.494,0.145,3.639,88.544,N/A,OOM,88.47,0.074,88.544
pipesworld-tankage-nosplit,p40-net4-b22-g8-t50,0.072,3.753,3.841,5,SUCCESS,3.612,0.141,3.753,88.481,N/A,OOM,88.40,0.081,88.481
pipesworld-tankage-nosplit,p41-net5-b22-g2-t20,0.072,5.421,5.511,3,SUCCESS,5.252,0.169,5.421,76.504,N/A,OOM,76.42,0.084,76.504
pipesworld-tankage-nosplit,p42-net5-b22-g4-t50,0.071,5.736,5.823,8,SUCCESS,5.576,0.16,5.736,94.516,N/A,OOM,94.44,0.076,94.516
pipesworld-tankage-nosplit,p43-net5-b24-g3-t80,0.09,7.004,7.11,8,SUCCESS,6.83,0.174,7.004,92.045,N/A,OOM,91.97,0.075,92.045
pipesworld-tankage-nosplit,p44-net5-b24-g5-t80,0.089,6.972,7.078,8,SUCCESS,6.788,0.184,6.972,300.186,N/A,ERROR,300.10,0.086,300.186
pipesworld-tankage-nosplit,p45-net5-b26-g4-t50,0.09,8.61,8.716,8,SUCCESS,8.418,0.192,8.61,87.34,N/A,OOM,87.24,0.1,87.34
pipesworld-tankage-nosplit,p46-net5-b26-g6-t50,0.087,8.688,8.793,8,SUCCESS,8.497,0.191,8.688,88.262,N/A,OOM,88.20,0.062,88.262
pipesworld-tankage-nosplit,p47-net5-b28-g5-t50,0.089,10.28,10.386,8,SUCCESS,10.088,0.192,10.28,85.128,N/A,OOM,85.03,0.098,85.128
pipesworld-tankage-nosplit,p48-net5-b28-g7-t50,0.092,10.344,10.452,8,SUCCESS,10.15,0.194,10.344,85.201,N/A,OOM,85.12,0.081,85.201
pipesworld-tankage-nosplit,p49-net5-b30-g6-t50,0.073,12.5,12.589,6,SUCCESS,12.291,0.209,12.5,91.792,N/A,OOM,91.69,0.102,91.792
pipesworld-tankage-nosplit,p50-net5-b30-g8-t50,0.089,12.475,12.58,9,SUCCESS,12.263,0.212,12.475,91.693,N/A,OOM,91.61,0.083,91.693
rovers-large-simple/goal-2,p-r1-w1000-o1-1-g2,0.178,5.677,5.871,6,SUCCESS,5.546,0.131,5.677,26.818,6,SUCCESS,26.703,0.115,26.818
rovers-large-simple/goal-2,p-r1-w1500-o1-1-g2,0.267,9.571,9.855,6,SUCCESS,9.4,0.171,9.571,62.05,6,SUCCESS,61.917,0.133,62.05
rovers-large-simple/goal-2,p-r1-w2000-o1-1-g2,0.347,11.898,12.263,7,SUCCESS,11.738,0.16,11.898,100.086,7,SUCCESS,99.945,0.141,100.086
rovers-large-simple/goal-2,p-r1-w2500-o1-1-g2,0.384,19.226,19.627,6,SUCCESS,19.032,0.194,19.226,300.148,N/A,ERROR,300.09,0.058,300.148
rovers-large-simple/goal-2,p-r1-w3000-o1-1-g2,0.473,20.882,21.372,5,SUCCESS,20.652,0.23,20.882,45.764,N/A,OOM,45.70,0.064,45.764
rovers-large-simple/goal-2,p-r1-w3500-o1-1-g2,0.516,29.126,29.659,7,SUCCESS,28.871,0.255,29.126,300.147,N/A,ERROR,300.09,0.057,300.147
rovers-large-simple/goal-2,p-r1-w4000-o1-1-g2,0.6,30.148,30.765,7,SUCCESS,29.89,0.258,30.148,300.16,N/A,ERROR,300.09,0.07,300.16
rovers-large-simple/goal-2,p-r1-w4500-o1-1-g2,0.709,32.746,33.471,3,SUCCESS,32.442,0.304,32.746,48.576,N/A,OOM,48.50,0.076,48.576
rovers-large-simple/goal-2,p-r1-w5000-o1-1-g2,0.737,34.098,34.851,6,SUCCESS,33.754,0.344,34.098,44.654,N/A,OOM,44.58,0.074,44.654
rovers-large-simple/goal-2,p-r1-w5500-o1-1-g2,0.778,38.985,39.781,7,SUCCESS,38.684,0.301,38.985,300.149,N/A,ERROR,300.09,0.059,300.149
rovers-large-simple/goal-4,p-r1-w1000-o1-1-g4,0.18,5.71,5.907,6,SUCCESS,5.582,0.128,5.71,26.128,6,SUCCESS,26.005,0.123,26.128
rovers-large-simple/goal-4,p-r1-w1500-o1-1-g4,0.268,11.139,11.424,6,SUCCESS,10.973,0.166,11.139,124.155,6,SUCCESS,124.001,0.154,124.155
rovers-large-simple/goal-4,p-r1-w2000-o1-1-g4,0.353,13.361,13.732,7,SUCCESS,13.165,0.196,13.361,108.642,7,SUCCESS,108.469,0.173,108.642
rovers-large-simple/goal-4,p-r1-w2500-o1-1-g4,0.398,17.222,17.637,6,SUCCESS,16.998,0.224,17.222,52.148,N/A,OOM,52.06,0.088,52.148
rovers-large-simple/goal-4,p-r1-w3000-o1-1-g4,0.479,20.539,21.035,6,SUCCESS,20.282,0.257,20.539,300.161,N/A,ERROR,300.09,0.071,300.161
rovers-large-simple/goal-4,p-r1-w3500-o1-1-g4,0.575,27.149,27.74,6,SUCCESS,26.848,0.301,27.149,43.609,N/A,OOM,43.54,0.069,43.609
rovers-large-simple/goal-4,p-r1-w4000-o1-1-g4,0.612,29.033,29.662,6,SUCCESS,28.697,0.336,29.033,57.764,N/A,OOM,57.68,0.084,57.764
rovers-large-simple/goal-4,p-r1-w4500-o1-1-g4,0.643,30.189,30.849,7,SUCCESS,29.955,0.234,30.189,43.535,N/A,OOM,43.46,0.075,43.535
rovers-large-simple/goal-4,p-r1-w5000-o1-1-g4,0.763,38.074,38.853,7,SUCCESS,37.692,0.382,38.074,300.162,N/A,ERROR,300.09,0.072,300.162
rovers-large-simple/goal-4,p-r1-w5500-o1-1-g4,0.851,48.22,49.087,8,SUCCESS,47.801,0.419,48.22,300.154,N/A,ERROR,300.07,0.084,300.154
rovers-large-simple/goal-6,p-r1-w1000-o1-1-g6,0.184,6.039,6.239,6,SUCCESS,5.892,0.147,6.039,26.893,6,SUCCESS,26.77,0.123,26.893
rovers-large-simple/goal-6,p-r1-w1500-o1-1-g6,0.274,11.155,11.446,7,SUCCESS,10.98,0.175,11.155,115.583,7,SUCCESS,115.448,0.135,115.583
rovers-large-simple/goal-6,p-r1-w2000-o1-1-g6,0.357,12.427,12.801,6,SUCCESS,12.259,0.168,12.427,107.623,6,SUCCESS,107.469,0.154,107.623
rovers-large-simple/goal-6,p-r1-w2500-o1-1-g6,0.402,18.728,19.147,7,SUCCESS,18.521,0.207,18.728,43.643,N/A,OOM,43.59,0.053,43.643
rovers-large-simple/goal-6,p-r1-w3000-o1-1-g6,0.482,20.997,21.495,7,SUCCESS,20.74,0.257,20.997,300.148,N/A,ERROR,300.09,0.058,300.148
rovers-large-simple/goal-6,p-r1-w3500-o1-1-g6,0.509,22.634,23.159,7,SUCCESS,22.402,0.232,22.634,43.033,N/A,OOM,42.97,0.063,43.033
rovers-large-simple/goal-6,p-r1-w4000-o1-1-g6,0.599,26.607,27.223,7,SUCCESS,26.373,0.234,26.607,53.235,N/A,OOM,53.14,0.095,53.235
rovers-large-simple/goal-6,p-r1-w4500-o1-1-g6,0.648,31.035,31.7,7,SUCCESS,30.75,0.285,31.035,300.154,N/A,ERROR,300.09,0.064,300.154
rovers-large-simple/goal-6,p-r1-w5000-o1-1-g6,0.811,37.951,38.779,8,SUCCESS,37.575,0.376,37.951,300.157,N/A,ERROR,300.09,0.067,300.157
rovers-large-simple/goal-6,p-r1-w5500-o1-1-g6,0.838,45.829,46.685,7,SUCCESS,45.501,0.328,45.829,54.588,N/A,OOM,54.51,0.078,54.588
rovers-large-simple/goal-8,p-r1-w1000-o1-1-g8,0.177,6.729,6.922,6,SUCCESS,6.6,0.129,6.729,53.088,6,SUCCESS,52.988,0.1,53.088
rovers-large-simple/goal-8,p-r1-w1500-o1-1-g8,0.266,10.959,11.242,7,SUCCESS,10.788,0.171,10.959,115.921,7,SUCCESS,115.79,0.131,115.921
rovers-large-simple/goal-8,p-r1-w2000-o1-1-g8,0.363,12.354,12.734,6,SUCCESS,12.189,0.165,12.354,108.065,6,SUCCESS,107.923,0.142,108.065
rovers-large-simple/goal-8,p-r1-w2500-o1-1-g8,0.39,18.639,19.046,7,SUCCESS,18.434,0.205,18.639,44.183,N/A,OOM,44.09,0.093,44.183
rovers-large-simple/goal-8,p-r1-w3000-o1-1-g8,0.477,21.035,21.529,7,SUCCESS,20.774,0.261,21.035,54.58,N/A,OOM,54.52,0.06,54.58
rovers-large-simple/goal-8,p-r1-w3500-o1-1-g8,0.504,22.632,23.153,7,SUCCESS,22.397,0.235,22.632,43.434,N/A,OOM,43.35,0.084,43.434
rovers-large-simple/goal-8,p-r1-w4000-o1-1-g8,0.595,26.6,27.211,8,SUCCESS,26.363,0.237,26.6,300.17,N/A,ERROR,300.09,0.08,300.17
rovers-large-simple/goal-8,p-r1-w4500-o1-1-g8,0.694,30.895,31.605,7,SUCCESS,30.606,0.289,30.895,300.157,N/A,ERROR,300.09,0.067,300.157
