domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
blocksworld-large-simple/goal-2,p-100-2,0.133,3.037,3.197,4,SUCCESS,2.921,0.116,3.037,2.49,4,SUCCESS,2.298,0.192,2.49
blocksworld-large-simple/goal-2,p-1100-2,0.096,120.644,120.763,N/A,OOM,N/A,N/A,120.644,107.257,N/A,OOM,107.17,0.087,107.257
blocksworld-large-simple/goal-2,p-1300-2,0.1,300.347,300.467,N/A,ERROR,300.22,0.127,300.347,95.36,N/A,OOM,95.28,0.08,95.36
blocksworld-large-simple/goal-2,p-1500-2,0.095,117.088,117.202,N/A,OOM,N/A,N/A,117.088,103.008,N/A,OOM,102.92,0.088,103.008
blocksworld-large-simple/goal-2,p-1700-2,0.109,79.488,79.615,N/A,OOM,N/A,N/A,79.488,93.575,N/A,OOM,93.47,0.105,93.575
blocksworld-large-simple/goal-2,p-1900-2,0.118,76.406,76.547,N/A,OOM,N/A,N/A,76.406,114.572,N/A,OOM,114.46,0.112,114.572
blocksworld-large-simple/goal-2,p-300-2,0.08,34.091,34.192,4,SUCCESS,33.976,0.115,34.091,25.218,4,SUCCESS,23.498,1.72,25.218
blocksworld-large-simple/goal-2,p-500-2,0.076,102.097,102.192,4,SUCCESS,101.945,0.152,102.097,76.447,4,SUCCESS,69.761,6.686,76.447
blocksworld-large-simple/goal-2,p-700-2,0.094,218.006,218.122,4,SUCCESS,217.778,0.228,218.006,149.876,N/A,OOM,142.05,7.826,149.876
blocksworld-large-simple/goal-2,p-900-2,0.085,119.58,119.684,N/A,OOM,N/A,N/A,119.58,103.869,N/A,OOM,103.77,0.099,103.869
blocksworld-large-simple/goal-3,p-100-3,0.066,2.973,3.057,6,SUCCESS,2.863,0.11,2.973,2.492,6,SUCCESS,2.295,0.197,2.492
blocksworld-large-simple/goal-3,p-1100-3,0.086,120.932,121.036,N/A,OOM,N/A,N/A,120.932,102.501,N/A,OOM,102.38,0.121,102.501
blocksworld-large-simple/goal-3,p-1300-3,0.095,103.728,103.842,N/A,OOM,N/A,N/A,103.728,95.218,N/A,OOM,95.14,0.078,95.218
blocksworld-large-simple/goal-3,p-1500-3,0.092,97.039,97.15,N/A,OOM,N/A,N/A,97.039,105.493,N/A,OOM,105.42,0.073,105.493
blocksworld-large-simple/goal-3,p-1700-3,0.125,300.223,300.37,N/A,ERROR,300.11,0.113,300.223,300.234,N/A,ERROR,300.16,0.074,300.234
blocksworld-large-simple/goal-3,p-1900-3,0.105,300.214,300.337,N/A,ERROR,300.14,0.074,300.214,114.004,N/A,OOM,113.93,0.074,114.004
blocksworld-large-simple/goal-3,p-300-3,0.073,32.807,32.899,6,SUCCESS,32.688,0.119,32.807,24.236,6,SUCCESS,22.584,1.652,24.236
blocksworld-large-simple/goal-3,p-500-3,0.086,101.288,101.394,6,SUCCESS,101.145,0.143,101.288,75.471,6,SUCCESS,68.781,6.69,75.471
blocksworld-large-simple/goal-3,p-700-3,0.081,219.541,219.64,6,SUCCESS,219.375,0.166,219.541,150.238,N/A,OOM,142.349,7.889,150.238
blocksworld-large-simple/goal-3,p-900-3,0.121,120.057,120.209,N/A,OOM,N/A,N/A,120.057,104.203,N/A,OOM,104.11,0.093,104.203
blocksworld-large-simple/goal-4,p-100-4,0.066,2.932,3.019,8,SUCCESS,2.831,0.101,2.932,2.488,8,SUCCESS,2.292,0.196,2.488
blocksworld-large-simple/goal-4,p-1100-4,0.089,122.605,122.714,N/A,OOM,N/A,N/A,122.605,102.443,N/A,OOM,102.33,0.113,102.443
blocksworld-large-simple/goal-4,p-1300-4,0.108,105.299,105.427,N/A,OOM,N/A,N/A,105.299,300.255,N/A,ERROR,300.15,0.105,300.255
blocksworld-large-simple/goal-4,p-1500-4,0.103,116.468,116.591,N/A,OOM,N/A,N/A,116.468,102.491,N/A,OOM,102.43,0.061,102.491
blocksworld-large-simple/goal-4,p-1700-4,0.105,300.238,300.364,N/A,ERROR,300.12,0.118,300.238,109.603,N/A,OOM,109.54,0.063,109.603
blocksworld-large-simple/goal-4,p-1900-4,0.111,300.226,300.355,N/A,ERROR,300.15,0.076,300.226,300.452,N/A,ERROR,300.34,0.112,300.452
blocksworld-large-simple/goal-4,p-300-4,0.123,59.615,59.77,8,SUCCESS,59.416,0.199,59.615,31.641,8,SUCCESS,30.089,1.552,31.641
blocksworld-large-simple/goal-4,p-500-4,0.071,157.545,157.632,8,SUCCESS,157.359,0.186,157.545,107.053,8,SUCCESS,100.844,6.209,107.053
blocksworld-large-simple/goal-4,p-700-4,0.077,299.586,299.68,N/A,TIMEOUT,299.40,0.186,299.586,228.104,N/A,OOM,220.962,7.142,228.104
blocksworld-large-simple/goal-4,p-900-4,0.081,199.356,199.453,N/A,OOM,N/A,N/A,199.356,148.326,N/A,OOM,148.18,0.146,148.326
blocksworld-large-simple/goal-5,p-100-5,0.116,4.172,4.322,10,SUCCESS,4.002,0.17,4.172,3.332,10,SUCCESS,3.064,0.268,3.332
blocksworld-large-simple/goal-5,p-1100-5,0.097,186.609,186.723,N/A,OOM,N/A,N/A,186.609,147.387,N/A,OOM,147.18,0.207,147.387
blocksworld-large-simple/goal-5,p-1300-5,0.261,118.739,119.056,N/A,OOM,N/A,N/A,118.739,142.81,N/A,OOM,142.66,0.15,142.81
blocksworld-large-simple/goal-5,p-1500-5,0.259,157.487,157.798,N/A,OOM,N/A,N/A,157.487,154.682,N/A,OOM,154.56,0.122,154.682
blocksworld-large-simple/goal-5,p-1700-5,0.119,300.167,300.309,N/A,ERROR,300.10,0.067,300.167,172.016,N/A,OOM,171.87,0.146,172.016
blocksworld-large-simple/goal-5,p-1900-5,0.263,92.111,92.429,N/A,OOM,N/A,N/A,92.111,151.613,N/A,OOM,151.38,0.233,151.613
blocksworld-large-simple/goal-5,p-300-5,0.183,75.314,75.559,10,SUCCESS,74.988,0.326,75.314,45.369,10,SUCCESS,43.391,1.978,45.369
blocksworld-large-simple/goal-5,p-500-5,0.062,150.371,150.45,10,SUCCESS,150.101,0.27,150.371,470.357,10,SUCCESS,464.129,6.228,470.357
blocksworld-large-simple/goal-5,p-700-5,0.091,176.283,176.391,10,SUCCESS,176.106,0.177,176.283,132.074,N/A,OOM,125.492,6.582,132.074
blocksworld-large-simple/goal-5,p-900-5,0.073,100.604,100.695,N/A,OOM,N/A,N/A,100.604,91.346,N/A,OOM,91.25,0.096,91.346
childsnack-contents/parsize1-cham3,contentam1-p0,0.058,0.111,0.185,9,SUCCESS,0.017,0.094,0.111,0.092,8,SUCCESS,0.013,0.079,0.092
childsnack-contents/parsize1-cham3,contentam1-p10,0.059,0.104,0.18,9,SUCCESS,0.025,0.079,0.104,0.112,8,SUCCESS,0.03,0.082,0.112
childsnack-contents/parsize1-cham3,contentam1-p15,0.061,0.11,0.188,9,SUCCESS,0.029,0.081,0.11,0.12,8,SUCCESS,0.041,0.079,0.12
childsnack-contents/parsize1-cham3,contentam1-p20,0.06,0.12,0.197,9,SUCCESS,0.033,0.087,0.12,0.137,8,SUCCESS,0.051,0.086,0.137
childsnack-contents/parsize1-cham3,contentam1-p25,0.06,0.117,0.195,9,SUCCESS,0.038,0.079,0.117,0.143,8,SUCCESS,0.061,0.082,0.143
childsnack-contents/parsize1-cham3,contentam1-p5,0.059,0.102,0.178,9,SUCCESS,0.021,0.081,0.102,0.14,8,SUCCESS,0.022,0.118,0.14
childsnack-contents/parsize1-cham3,contentam3-p0,0.061,0.1,0.18,11,SUCCESS,0.017,0.083,0.1,0.095,8,SUCCESS,0.013,0.082,0.095
childsnack-contents/parsize1-cham3,contentam3-p10,0.062,0.109,0.189,9,SUCCESS,0.027,0.082,0.109,0.116,8,SUCCESS,0.034,0.082,0.116
childsnack-contents/parsize1-cham3,contentam3-p15,0.056,0.107,0.18,9,SUCCESS,0.03,0.077,0.107,0.125,8,SUCCESS,0.042,0.083,0.125
childsnack-contents/parsize1-cham3,contentam3-p20,0.06,0.111,0.187,9,SUCCESS,0.035,0.076,0.111,0.134,8,SUCCESS,0.054,0.08,0.134
childsnack-contents/parsize1-cham3,contentam3-p25,0.058,0.118,0.193,9,SUCCESS,0.038,0.08,0.118,0.146,8,SUCCESS,0.063,0.083,0.146
childsnack-contents/parsize1-cham3,contentam3-p5,0.06,0.103,0.18,9,SUCCESS,0.023,0.08,0.103,0.102,8,SUCCESS,0.023,0.079,0.102
childsnack-contents/parsize1-cham5,contentam1-p0,0.059,0.109,0.184,13,SUCCESS,0.023,0.086,0.109,0.101,12,SUCCESS,0.021,0.08,0.101
childsnack-contents/parsize1-cham5,contentam1-p10,0.058,0.119,0.195,13,SUCCESS,0.037,0.082,0.119,0.204,12,SUCCESS,0.112,0.092,0.204
childsnack-contents/parsize1-cham5,contentam1-p15,0.062,0.123,0.203,13,SUCCESS,0.045,0.078,0.123,0.23,12,SUCCESS,0.146,0.084,0.23
childsnack-contents/parsize1-cham5,contentam1-p20,0.061,0.126,0.204,13,SUCCESS,0.05,0.076,0.126,0.28,12,SUCCESS,0.191,0.089,0.28
childsnack-contents/parsize1-cham5,contentam1-p25,0.06,0.137,0.216,13,SUCCESS,0.057,0.08,0.137,0.341,12,SUCCESS,0.248,0.093,0.341
childsnack-contents/parsize1-cham5,contentam1-p5,0.062,0.113,0.192,13,SUCCESS,0.03,0.083,0.113,0.154,12,SUCCESS,0.065,0.089,0.154
childsnack-contents/parsize1-cham5,contentam3-p0,0.057,0.107,0.181,15,SUCCESS,0.024,0.083,0.107,0.109,12,SUCCESS,0.021,0.088,0.109
childsnack-contents/parsize1-cham5,contentam3-p10,0.058,0.123,0.198,13,SUCCESS,0.039,0.084,0.123,0.201,12,SUCCESS,0.114,0.087,0.201
childsnack-contents/parsize1-cham5,contentam3-p15,0.059,0.126,0.202,13,SUCCESS,0.048,0.078,0.126,0.241,12,SUCCESS,0.154,0.087,0.241
childsnack-contents/parsize1-cham5,contentam3-p20,0.062,0.144,0.224,13,SUCCESS,0.056,0.088,0.144,0.297,12,SUCCESS,0.208,0.089,0.297
childsnack-contents/parsize1-cham5,contentam3-p25,0.06,0.14,0.217,13,SUCCESS,0.059,0.081,0.14,0.338,12,SUCCESS,0.245,0.093,0.338
childsnack-contents/parsize1-cham5,contentam3-p5,0.095,0.116,0.227,13,SUCCESS,0.033,0.083,0.116,0.149,12,SUCCESS,0.069,0.08,0.149
childsnack-contents/parsize1-cham7,contentam1-p0,0.057,0.114,0.188,15,SUCCESS,0.029,0.085,0.114,0.135,14,SUCCESS,0.039,0.096,0.135
childsnack-contents/parsize1-cham7,contentam1-p10,0.062,0.138,0.217,15,SUCCESS,0.051,0.087,0.138,0.368,14,SUCCESS,0.277,0.091,0.368
childsnack-contents/parsize1-cham7,contentam1-p15,0.058,0.137,0.212,15,SUCCESS,0.058,0.079,0.137,0.507,14,SUCCESS,0.405,0.102,0.507
childsnack-contents/parsize1-cham7,contentam1-p20,0.06,0.148,0.225,15,SUCCESS,0.067,0.081,0.148,0.705,14,SUCCESS,0.594,0.111,0.705
childsnack-contents/parsize1-cham7,contentam1-p25,0.06,0.161,0.237,15,SUCCESS,0.078,0.083,0.161,0.813,14,SUCCESS,0.703,0.11,0.813
childsnack-contents/parsize1-cham7,contentam1-p5,0.059,0.124,0.201,15,SUCCESS,0.039,0.085,0.124,0.249,14,SUCCESS,0.161,0.088,0.249
childsnack-contents/parsize1-cham7,contentam3-p0,0.063,0.112,0.192,17,SUCCESS,0.033,0.079,0.112,0.118,14,SUCCESS,0.04,0.078,0.118
childsnack-contents/parsize1-cham7,contentam3-p10,0.057,0.134,0.208,15,SUCCESS,0.053,0.081,0.134,0.382,14,SUCCESS,0.291,0.091,0.382
childsnack-contents/parsize1-cham7,contentam3-p15,0.103,0.145,0.265,15,SUCCESS,0.063,0.082,0.145,0.574,14,SUCCESS,0.472,0.102,0.574
childsnack-contents/parsize1-cham7,contentam3-p20,0.058,0.155,0.23,15,SUCCESS,0.072,0.083,0.155,0.662,14,SUCCESS,0.555,0.107,0.662
childsnack-contents/parsize1-cham7,contentam3-p25,0.059,0.165,0.24,15,SUCCESS,0.084,0.081,0.165,0.838,14,SUCCESS,0.719,0.119,0.838
childsnack-contents/parsize1-cham7,contentam3-p5,0.058,0.126,0.2,15,SUCCESS,0.046,0.08,0.126,0.263,14,SUCCESS,0.168,0.095,0.263
childsnack-contents/parsize2-cham3,contentam2-p0,0.059,0.104,0.181,9,SUCCESS,0.021,0.083,0.104,0.109,8,SUCCESS,0.028,0.081,0.109
childsnack-contents/parsize2-cham3,contentam2-p12,0.058,0.11,0.185,9,SUCCESS,0.031,0.079,0.11,0.923,8,SUCCESS,0.816,0.107,0.923
childsnack-contents/parsize2-cham3,contentam2-p16,0.059,0.118,0.194,9,SUCCESS,0.034,0.084,0.118,1.571,8,SUCCESS,1.442,0.129,1.571
childsnack-contents/parsize2-cham3,contentam2-p20,0.063,0.123,0.203,9,SUCCESS,0.038,0.085,0.123,2.615,8,SUCCESS,2.461,0.154,2.615
childsnack-contents/parsize2-cham3,contentam2-p4,0.057,0.106,0.179,9,SUCCESS,0.024,0.082,0.106,0.237,8,SUCCESS,0.152,0.085,0.237
childsnack-contents/parsize2-cham3,contentam2-p8,0.058,0.107,0.181,9,SUCCESS,0.027,0.08,0.107,0.494,8,SUCCESS,0.396,0.098,0.494
childsnack-contents/parsize2-cham3,contentam4-p0,0.06,0.103,0.179,10,SUCCESS,0.024,0.079,0.103,0.114,8,SUCCESS,0.033,0.081,0.114
childsnack-contents/parsize2-cham3,contentam4-p12,0.059,0.124,0.2,9,SUCCESS,0.039,0.085,0.124,1.33,8,SUCCESS,1.205,0.125,1.33
childsnack-contents/parsize2-cham3,contentam4-p16,0.058,0.122,0.197,9,SUCCESS,0.041,0.081,0.122,2.178,8,SUCCESS,2.026,0.152,2.178
childsnack-contents/parsize2-cham3,contentam4-p20,0.057,0.123,0.197,9,SUCCESS,0.046,0.077,0.123,3.447,8,SUCCESS,3.259,0.188,3.447
childsnack-contents/parsize2-cham3,contentam4-p4,0.058,0.114,0.188,9,SUCCESS,0.031,0.083,0.114,0.306,8,SUCCESS,0.214,0.092,0.306
childsnack-contents/parsize2-cham3,contentam4-p8,0.057,0.114,0.187,9,SUCCESS,0.035,0.079,0.114,0.68,8,SUCCESS,0.572,0.108,0.68
childsnack-contents/parsize2-cham5,contentam2-p0,0.057,0.107,0.181,13,SUCCESS,0.029,0.078,0.107,0.216,12,SUCCESS,0.134,0.082,0.216
childsnack-contents/parsize2-cham5,contentam2-p12,0.06,0.13,0.208,13,SUCCESS,0.048,0.082,0.13,8.416,12,SUCCESS,8.106,0.31,8.416
childsnack-contents/parsize2-cham5,contentam2-p16,0.059,0.132,0.208,13,SUCCESS,0.052,0.08,0.132,14.439,12,SUCCESS,13.972,0.467,14.439
childsnack-contents/parsize2-cham5,contentam2-p20,0.058,0.137,0.211,13,SUCCESS,0.057,0.08,0.137,21.165,12,SUCCESS,20.473,0.692,21.165
childsnack-contents/parsize2-cham5,contentam2-p4,0.06,0.113,0.189,13,SUCCESS,0.035,0.078,0.113,1.323,12,SUCCESS,1.195,0.128,1.323
childsnack-contents/parsize2-cham5,contentam2-p8,0.061,0.121,0.199,13,SUCCESS,0.04,0.081,0.121,4.033,12,SUCCESS,3.837,0.196,4.033
childsnack-contents/parsize2-cham5,contentam4-p0,0.057,0.123,0.197,14,SUCCESS,0.033,0.09,0.123,0.268,12,SUCCESS,0.18,0.088,0.268
childsnack-contents/parsize2-cham5,contentam4-p12,0.059,0.144,0.22,13,SUCCESS,0.063,0.081,0.144,11.794,12,SUCCESS,11.367,0.427,11.794
childsnack-contents/parsize2-cham5,contentam4-p16,0.061,0.159,0.236,13,SUCCESS,0.069,0.09,0.159,20.812,12,SUCCESS,20.119,0.693,20.812
childsnack-contents/parsize2-cham5,contentam4-p20,0.059,0.159,0.236,13,SUCCESS,0.074,0.085,0.159,31.083,12,SUCCESS,30.059,1.024,31.083
childsnack-contents/parsize2-cham5,contentam4-p4,0.057,0.134,0.209,13,SUCCESS,0.052,0.082,0.134,1.945,12,SUCCESS,1.803,0.142,1.945
childsnack-contents/parsize2-cham5,contentam4-p8,0.06,0.139,0.216,13,SUCCESS,0.058,0.081,0.139,5.842,12,SUCCESS,5.588,0.254,5.842
childsnack-contents/parsize2-cham7,contentam2-p0,0.057,0.121,0.194,15,SUCCESS,0.04,0.081,0.121,0.586,14,SUCCESS,0.486,0.1,0.586
childsnack-contents/parsize2-cham7,contentam2-p12,0.057,0.144,0.217,15,SUCCESS,0.064,0.08,0.144,34.4,14,SUCCESS,33.31,1.09,34.4
childsnack-contents/parsize2-cham7,contentam2-p16,0.062,0.162,0.242,15,SUCCESS,0.071,0.091,0.162,57.072,14,SUCCESS,55.361,1.711,57.072
childsnack-contents/parsize2-cham7,contentam2-p20,0.061,0.168,0.247,15,SUCCESS,0.08,0.088,0.168,84.073,14,SUCCESS,81.453,2.62,84.073
childsnack-contents/parsize2-cham7,contentam2-p4,0.058,0.132,0.206,15,SUCCESS,0.05,0.082,0.132,5.699,14,SUCCESS,5.445,0.254,5.699
childsnack-contents/parsize2-cham7,contentam2-p8,0.059,0.14,0.215,15,SUCCESS,0.056,0.084,0.14,16.633,14,SUCCESS,16.081,0.552,16.633
childsnack-contents/parsize2-cham7,contentam4-p0,0.06,0.129,0.206,16,SUCCESS,0.046,0.083,0.129,0.824,14,SUCCESS,0.718,0.106,0.824
childsnack-contents/parsize2-cham7,contentam4-p12,0.06,0.177,0.253,15,SUCCESS,0.094,0.083,0.177,48.784,14,SUCCESS,47.231,1.553,48.784
childsnack-contents/parsize2-cham7,contentam4-p16,0.06,0.184,0.26,15,SUCCESS,0.102,0.082,0.184,84.181,14,SUCCESS,81.568,2.613,84.181
childsnack-contents/parsize2-cham7,contentam4-p20,0.06,0.202,0.28,15,SUCCESS,0.112,0.09,0.202,119.207,14,SUCCESS,115.212,3.995,119.207
childsnack-contents/parsize2-cham7,contentam4-p4,0.058,0.164,0.239,15,SUCCESS,0.076,0.088,0.164,8.888,14,SUCCESS,8.551,0.337,8.888
childsnack-contents/parsize2-cham7,contentam4-p8,0.062,0.17,0.249,15,SUCCESS,0.084,0.086,0.17,24.559,14,SUCCESS,23.747,0.812,24.559
childsnack-contents/parsize3-cham3,contentam3-p0,0.056,0.116,0.189,9,SUCCESS,0.036,0.08,0.116,0.323,8,SUCCESS,0.233,0.09,0.323
childsnack-contents/parsize3-cham3,contentam3-p10,0.059,0.128,0.204,9,SUCCESS,0.044,0.084,0.128,22.466,8,SUCCESS,21.881,0.585,22.466
childsnack-contents/parsize3-cham3,contentam3-p2,0.057,0.116,0.189,9,SUCCESS,0.037,0.079,0.116,1.126,8,SUCCESS,1.02,0.106,1.126
childsnack-contents/parsize3-cham3,contentam3-p4,0.059,0.116,0.191,9,SUCCESS,0.039,0.077,0.116,3.14,8,SUCCESS,2.976,0.164,3.14
childsnack-contents/parsize3-cham3,contentam3-p6,0.06,0.129,0.205,9,SUCCESS,0.042,0.087,0.129,7.061,8,SUCCESS,6.829,0.232,7.061
childsnack-contents/parsize3-cham3,contentam3-p8,0.059,0.129,0.206,9,SUCCESS,0.042,0.087,0.129,12.877,8,SUCCESS,12.505,0.372,12.877
childsnack-contents/parsize3-cham3,contentam5-p0,0.058,0.143,0.217,9,SUCCESS,0.059,0.084,0.143,0.482,8,SUCCESS,0.389,0.093,0.482
childsnack-contents/parsize3-cham3,contentam5-p10,0.059,0.182,0.257,9,SUCCESS,0.097,0.085,0.182,41.732,8,SUCCESS,40.531,1.201,41.732
childsnack-contents/parsize3-cham3,contentam5-p2,0.061,0.175,0.253,9,SUCCESS,0.089,0.086,0.175,2.388,8,SUCCESS,2.244,0.144,2.388
childsnack-contents/parsize3-cham3,contentam5-p4,0.059,0.18,0.255,9,SUCCESS,0.091,0.089,0.18,6.242,8,SUCCESS,5.992,0.25,6.242
childsnack-contents/parsize3-cham3,contentam5-p6,0.058,0.179,0.253,9,SUCCESS,0.092,0.087,0.179,13.385,8,SUCCESS,12.956,0.429,13.385
childsnack-contents/parsize3-cham3,contentam5-p8,0.058,0.181,0.256,9,SUCCESS,0.095,0.086,0.181,24.502,8,SUCCESS,23.751,0.751,24.502
childsnack-contents/parsize3-cham5,contentam3-p0,0.057,0.158,0.232,13,SUCCESS,0.063,0.095,0.158,3.331,12,SUCCESS,3.164,0.167,3.331
childsnack-contents/parsize3-cham5,contentam3-p10,0.058,0.167,0.241,13,SUCCESS,0.076,0.091,0.167,99.372,N/A,OOM,99.33,0.042,99.372
childsnack-contents/parsize3-cham5,contentam3-p2,0.056,0.147,0.219,13,SUCCESS,0.065,0.082,0.147,17.277,12,SUCCESS,16.835,0.442,17.277
childsnack-contents/parsize3-cham5,contentam3-p4,0.06,0.148,0.224,13,SUCCESS,0.068,0.08,0.148,46.665,12,SUCCESS,45.528,1.137,46.665
childsnack-contents/parsize3-cham5,contentam3-p6,0.056,0.164,0.237,13,SUCCESS,0.082,0.082,0.164,96.363,12,SUCCESS,93.959,2.404,96.363
childsnack-contents/parsize3-cham5,contentam3-p8,0.06,0.169,0.245,13,SUCCESS,0.074,0.095,0.169,189.662,12,SUCCESS,185.026,4.636,189.662
childsnack-contents/parsize3-cham5,contentam5-p0,0.059,0.196,0.273,13,SUCCESS,0.11,0.086,0.196,6.317,12,SUCCESS,6.072,0.245,6.317
childsnack-contents/parsize3-cham5,contentam5-p10,0.058,0.296,0.37,13,SUCCESS,0.206,0.09,0.296,78.349,N/A,OOM,78.31,0.039,78.349
childsnack-contents/parsize3-cham5,contentam5-p2,0.057,0.288,0.362,13,SUCCESS,0.184,0.104,0.288,32.497,12,SUCCESS,31.487,1.01,32.497
childsnack-contents/parsize3-cham5,contentam5-p4,0.065,0.288,0.371,13,SUCCESS,0.19,0.098,0.288,85.954,12,SUCCESS,83.474,2.48,85.954
childsnack-contents/parsize3-cham5,contentam5-p6,0.057,0.301,0.377,13,SUCCESS,0.202,0.099,0.301,187.632,12,SUCCESS,182.066,5.566,187.632
childsnack-contents/parsize3-cham5,contentam5-p8,0.061,0.293,0.371,13,SUCCESS,0.205,0.088,0.293,75.144,N/A,OOM,75.10,0.044,75.144
childsnack-contents/parsize3-cham7,contentam3-p0,0.059,0.188,0.264,15,SUCCESS,0.101,0.087,0.188,21.273,14,SUCCESS,20.734,0.539,21.273
childsnack-contents/parsize3-cham7,contentam3-p10,0.059,0.201,0.276,15,SUCCESS,0.117,0.084,0.201,42.743,N/A,OOM,42.70,0.043,42.743
childsnack-contents/parsize3-cham7,contentam3-p2,0.058,0.189,0.264,15,SUCCESS,0.104,0.085,0.189,96.366,14,SUCCESS,94.001,2.365,96.366
childsnack-contents/parsize3-cham7,contentam3-p4,0.059,0.194,0.27,15,SUCCESS,0.11,0.084,0.194,108.441,N/A,OOM,108.33,0.111,108.441
childsnack-contents/parsize3-cham7,contentam3-p6,0.058,0.196,0.271,15,SUCCESS,0.112,0.084,0.196,91.463,N/A,OOM,91.40,0.063,91.463
childsnack-contents/parsize3-cham7,contentam3-p8,0.057,0.2,0.274,15,SUCCESS,0.115,0.085,0.2,42.808,N/A,OOM,42.75,0.058,42.808
childsnack-contents/parsize3-cham7,contentam5-p0,0.059,0.258,0.333,15,SUCCESS,0.173,0.085,0.258,37.31,14,SUCCESS,36.232,1.078,37.31
childsnack-contents/parsize3-cham7,contentam5-p10,0.064,0.457,0.539,15,SUCCESS,0.349,0.108,0.457,43.039,N/A,OOM,42.95,0.089,43.039
childsnack-contents/parsize3-cham7,contentam5-p2,0.06,0.424,0.501,15,SUCCESS,0.322,0.102,0.424,178.15,14,SUCCESS,172.855,5.295,178.15
childsnack-contents/parsize3-cham7,contentam5-p4,0.059,0.462,0.539,15,SUCCESS,0.358,0.104,0.462,73.643,N/A,OOM,73.66,0,73.643
childsnack-contents/parsize3-cham7,contentam5-p6,0.066,0.437,0.519,15,SUCCESS,0.338,0.099,0.437,80.072,N/A,OOM,79.98,0.092,80.072
childsnack-contents/parsize3-cham7,contentam5-p8,0.058,0.425,0.5,15,SUCCESS,0.327,0.098,0.425,42.693,N/A,OOM,42.64,0.053,42.693
childsnack-contents/parsize4-cham3,contentam4-p0,0.058,0.251,0.326,9,SUCCESS,0.161,0.09,0.251,5.867,8,SUCCESS,5.7,0.167,5.867
childsnack-contents/parsize4-cham3,contentam4-p1,0.056,0.252,0.325,9,SUCCESS,0.164,0.088,0.252,13.711,8,SUCCESS,13.438,0.273,13.711
childsnack-contents/parsize4-cham3,contentam4-p2,0.056,0.254,0.327,9,SUCCESS,0.165,0.089,0.254,27.295,8,SUCCESS,26.822,0.473,27.295
childsnack-contents/parsize4-cham3,contentam4-p3,0.058,0.246,0.321,9,SUCCESS,0.16,0.086,0.246,47.695,8,SUCCESS,46.973,0.722,47.695
childsnack-contents/parsize4-cham3,contentam4-p4,0.058,0.25,0.326,9,SUCCESS,0.161,0.089,0.25,77.867,8,SUCCESS,76.704,1.163,77.867
childsnack-contents/parsize4-cham3,contentam4-p5,0.059,0.253,0.328,9,SUCCESS,0.165,0.088,0.253,129.882,8,SUCCESS,127.951,1.931,129.882
childsnack-contents/parsize4-cham3,contentam6-p0,0.058,0.613,0.688,9,SUCCESS,0.514,0.099,0.613,11.47,8,SUCCESS,11.136,0.334,11.47
childsnack-contents/parsize4-cham3,contentam6-p1,0.061,0.758,0.835,9,SUCCESS,0.647,0.111,0.758,27.9,8,SUCCESS,27.213,0.687,27.9
childsnack-contents/parsize4-cham3,contentam6-p2,0.059,0.997,1.073,9,SUCCESS,0.868,0.129,0.997,58.866,8,SUCCESS,57.417,1.449,58.866
childsnack-contents/parsize4-cham3,contentam6-p3,0.058,1.022,1.098,9,SUCCESS,0.875,0.147,1.022,105.386,8,SUCCESS,102.711,2.675,105.386
childsnack-contents/parsize4-cham3,contentam6-p4,0.064,0.987,1.069,9,SUCCESS,0.859,0.128,0.987,179.446,8,SUCCESS,174.934,4.512,179.446
childsnack-contents/parsize4-cham3,contentam6-p5,0.065,1.081,1.163,9,SUCCESS,0.939,0.142,1.081,103.386,N/A,OOM,103.32,0.066,103.386
childsnack-contents/parsize4-cham5,contentam4-p0,0.057,0.472,0.546,13,SUCCESS,0.368,0.104,0.472,123.88,12,SUCCESS,121.815,2.065,123.88
childsnack-contents/parsize4-cham5,contentam4-p1,0.058,0.47,0.544,13,SUCCESS,0.365,0.105,0.47,147.188,N/A,OOM,147.09,0.098,147.188
childsnack-contents/parsize4-cham5,contentam4-p2,0.06,0.482,0.559,13,SUCCESS,0.371,0.111,0.482,44.581,N/A,OOM,44.53,0.051,44.581
childsnack-contents/parsize4-cham5,contentam4-p3,0.063,0.48,0.56,13,SUCCESS,0.374,0.106,0.48,44.323,N/A,OOM,44.24,0.083,44.323
childsnack-contents/parsize4-cham5,contentam4-p4,0.058,0.48,0.555,13,SUCCESS,0.376,0.104,0.48,300.152,N/A,ERROR,300.10,0.052,300.152
childsnack-contents/parsize4-cham5,contentam4-p5,0.058,0.484,0.56,13,SUCCESS,0.379,0.105,0.484,44.912,N/A,OOM,44.87,0.042,44.912
childsnack-contents/parsize4-cham5,contentam6-p0,0.057,1.342,1.416,13,SUCCESS,1.22,0.122,1.342,219.757,12,SUCCESS,214.815,4.942,219.757
childsnack-contents/parsize4-cham5,contentam6-p1,0.063,1.972,2.054,13,SUCCESS,1.804,0.168,1.972,79.313,N/A,OOM,79.25,0.063,79.313
childsnack-contents/parsize4-cham5,contentam6-p2,0.06,2.471,2.548,13,SUCCESS,2.26,0.211,2.471,44.929,N/A,OOM,44.86,0.069,44.929
