domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
organic-synthesis-MIT,p2,0.372,1.327,1.801,2,SUCCESS,1.131,0.196,1.327,86.781,N/A,TIMEOUT,81.59,5.191,86.781
organic-synthesis-MIT,p20,0.272,1.336,1.737,2,SUCCESS,1.136,0.2,1.336,60.305,N/A,TIMEOUT,58.37,1.935,60.305
organic-synthesis-MIT,p3,0.425,0.562,1.086,2,SUCCESS,0.387,0.175,0.562,10.637,2,SUCCESS,10.405,0.232,10.637
organic-synthesis-MIT,p4,0.295,0.474,0.865,1,SUCCESS,0.321,0.153,0.474,0.492,1,SUCCESS,0.341,0.151,0.492
organic-synthesis-MIT,p5,0.622,61.342,62.059,2,SUCCESS,58.454,2.888,61.342,255.327,N/A,TIMEOUT,238.23,17.097,255.327
organic-synthesis-MIT,p6,0.254,0.709,1.061,2,SUCCESS,0.533,0.176,0.709,179.722,N/A,TIMEOUT,168.70,11.022,179.722
organic-synthesis-MIT,p7,0.475,0.87,1.441,1,SUCCESS,0.698,0.172,0.87,207.459,N/A,TIMEOUT,195.30,12.159,207.459
organic-synthesis-MIT,p8,0.306,0.999,1.407,2,SUCCESS,0.822,0.177,0.999,97.098,N/A,TIMEOUT,91.22,5.878,97.098
organic-synthesis-MIT,p9,0.265,0.519,0.906,1,SUCCESS,0.332,0.187,0.519,137.11,N/A,TIMEOUT,131.81,5.3,137.11
organic-synthesis-alkene,p1,0.242,0.613,0.952,2,SUCCESS,0.435,0.178,0.613,181.131,N/A,TIMEOUT,168.50,12.631,181.131
organic-synthesis-alkene,p10,0.201,0.414,0.711,2,SUCCESS,0.239,0.175,0.414,20.319,2,SUCCESS,19.574,0.745,20.319
organic-synthesis-alkene,p11,0.221,0.411,0.725,1,SUCCESS,0.265,0.146,0.411,73.223,1,SUCCESS,70.248,2.975,73.223
organic-synthesis-alkene,p12,0.165,0.257,0.518,1,SUCCESS,0.089,0.168,0.257,0.831,1,SUCCESS,0.654,0.177,0.831
organic-synthesis-alkene,p13,0.173,0.236,0.511,1,SUCCESS,0.084,0.152,0.236,0.811,1,SUCCESS,0.638,0.173,0.811
organic-synthesis-alkene,p14,0.169,0.223,0.488,1,SUCCESS,0.074,0.149,0.223,0.963,1,SUCCESS,0.784,0.179,0.963
organic-synthesis-alkene,p15,0.165,0.228,0.489,1,SUCCESS,0.079,0.149,0.228,0.961,1,SUCCESS,0.782,0.179,0.961
organic-synthesis-alkene,p16,0.17,0.278,0.544,1,SUCCESS,0.127,0.151,0.278,2.4,1,SUCCESS,2.169,0.231,2.4
organic-synthesis-alkene,p17,0.167,0.236,0.503,1,SUCCESS,0.083,0.153,0.236,0.395,1,SUCCESS,0.232,0.163,0.395
organic-synthesis-alkene,p18,0.167,0.344,0.607,2,SUCCESS,0.191,0.153,0.344,8.128,2,SUCCESS,7.748,0.38,8.128
organic-synthesis-alkene,p2,0.166,0.336,0.596,2,SUCCESS,0.185,0.151,0.336,7.899,2,SUCCESS,7.528,0.371,7.899
organic-synthesis-alkene,p3,0.192,0.435,0.727,1,SUCCESS,0.274,0.161,0.435,169.757,N/A,TIMEOUT,163.34,6.417,169.757
organic-synthesis-alkene,p4,0.185,0.237,0.519,1,SUCCESS,0.071,0.166,0.237,0.377,1,SUCCESS,0.222,0.155,0.377
organic-synthesis-alkene,p5,0.167,0.213,0.486,1,SUCCESS,0.061,0.152,0.213,0.364,1,SUCCESS,0.21,0.154,0.364
organic-synthesis-alkene,p6,0.173,0.382,0.65,1,SUCCESS,0.216,0.166,0.382,14.403,1,SUCCESS,13.783,0.62,14.403
organic-synthesis-alkene,p7,0.166,0.219,0.484,1,SUCCESS,0.074,0.145,0.219,0.36,1,SUCCESS,0.201,0.159,0.36
organic-synthesis-alkene,p8,0.166,0.263,0.546,1,SUCCESS,0.076,0.187,0.263,0.994,1,SUCCESS,0.812,0.182,0.994
organic-synthesis-alkene,p9,0.192,0.415,0.714,1,SUCCESS,0.255,0.16,0.415,181.631,N/A,TIMEOUT,176.86,4.771,181.631
organic-synthesis-original,prob01,0.478,235.947,236.523,N/A,TIMEOUT,233.34,2.607,235.947,119.036,N/A,TIMEOUT,108.59,10.446,119.036
organic-synthesis-original,prob02,0.421,5.067,5.585,4,SUCCESS,4.823,0.244,5.067,139.743,N/A,TIMEOUT,129.08,10.663,139.743
organic-synthesis-original,prob03,0.692,7.095,7.884,2,SUCCESS,6.852,0.243,7.095,82.963,N/A,TIMEOUT,78.23,4.733,82.963
organic-synthesis-original,prob04,0.45,2.092,2.638,4,SUCCESS,1.909,0.183,2.092,90.333,4,SUCCESS,88.442,1.891,90.333
organic-synthesis-original,prob05,0.61,200.273,200.974,2,SUCCESS,190.361,9.912,200.273,134.948,N/A,TIMEOUT,124.07,10.878,134.948
organic-synthesis-original,prob06,0.267,1.392,1.757,4,SUCCESS,1.205,0.187,1.392,130.52,N/A,TIMEOUT,119.83,10.69,130.52
organic-synthesis-original,prob07,1.359,263.602,265.057,3,SUCCESS,252.487,11.115,263.602,155.807,N/A,TIMEOUT,140.82,14.987,155.807
organic-synthesis-original,prob08,0.811,135.499,136.409,N/A,TIMEOUT,131.12,4.379,135.499,108.414,N/A,TIMEOUT,99.60,8.814,108.414
organic-synthesis-original,prob09,0.452,141.438,141.99,N/A,TIMEOUT,138.46,2.978,141.438,53.74,N/A,TIMEOUT,51.80,1.94,53.74
organic-synthesis-original,prob10,0.327,16.981,17.405,2,SUCCESS,16.583,0.398,16.981,215.918,N/A,TIMEOUT,193.89,22.028,215.918
organic-synthesis-original,prob11,0.816,53.827,54.74,6,SUCCESS,53.199,0.628,53.827,53.052,N/A,TIMEOUT,51.55,1.502,53.052
organic-synthesis-original,prob12,0.572,197.248,197.916,N/A,TIMEOUT,183.66,13.588,197.248,70.797,N/A,TIMEOUT,67.09,3.707,70.797
organic-synthesis-original,prob13,0.453,29.723,30.274,2,SUCCESS,29.281,0.442,29.723,125.055,N/A,TIMEOUT,118.31,6.745,125.055
organic-synthesis-original,prob14,0.64,24.184,24.924,2,SUCCESS,23.799,0.385,24.184,245.654,N/A,TIMEOUT,236.26,9.394,245.654
organic-synthesis-original,prob15,0.754,50.9,51.752,3,SUCCESS,50.258,0.642,50.9,123.829,N/A,TIMEOUT,113.75,10.079,123.829
organic-synthesis-original,prob16,0.268,11.175,11.541,2,SUCCESS,10.836,0.339,11.175,86.71,N/A,TIMEOUT,81.23,5.48,86.71
organic-synthesis-original,prob17,0.688,186.597,187.382,N/A,TIMEOUT,174.91,11.687,186.597,197.085,N/A,TIMEOUT,177.58,19.505,197.085
organic-synthesis-original,prob18,0.33,66.463,66.89,3,SUCCESS,65.814,0.649,66.463,122.894,N/A,TIMEOUT,115.82,7.074,122.894
organic-synthesis-original,prob19,0.679,20.811,21.587,3,SUCCESS,20.408,0.403,20.811,200.185,N/A,TIMEOUT,188.05,12.135,200.185
organic-synthesis-original,prob20,0.264,4.746,5.107,4,SUCCESS,4.524,0.222,4.746,79.952,N/A,TIMEOUT,76.46,3.492,79.952
pipesworld-tankage-nosplit,p01-net1-b6-g2-t50,0.203,0.458,0.758,3,SUCCESS,0.287,0.171,0.458,0.212,3,SUCCESS,0.065,0.147,0.212
pipesworld-tankage-nosplit,p02-net1-b6-g4-t50,0.164,0.435,0.696,3,SUCCESS,0.283,0.152,0.435,0.215,3,SUCCESS,0.065,0.15,0.215
pipesworld-tankage-nosplit,p03-net1-b8-g3-t80,0.164,0.486,0.748,4,SUCCESS,0.333,0.153,0.486,0.356,4,SUCCESS,0.198,0.158,0.356
pipesworld-tankage-nosplit,p04-net1-b8-g5-t80,0.165,0.488,0.749,4,SUCCESS,0.33,0.158,0.488,0.355,4,SUCCESS,0.196,0.159,0.355
pipesworld-tankage-nosplit,p05-net1-b10-g4-t50,0.167,0.562,0.829,3,SUCCESS,0.4,0.162,0.562,0.38,3,SUCCESS,0.221,0.159,0.38
pipesworld-tankage-nosplit,p06-net1-b10-g6-t50,0.167,0.559,0.825,3,SUCCESS,0.401,0.158,0.559,0.38,3,SUCCESS,0.22,0.16,0.38
pipesworld-tankage-nosplit,p07-net1-b12-g5-t80,0.168,0.613,0.88,3,SUCCESS,0.452,0.161,0.613,0.837,3,SUCCESS,0.657,0.18,0.837
pipesworld-tankage-nosplit,p08-net1-b12-g7-t80,0.167,0.607,0.873,3,SUCCESS,0.448,0.159,0.607,0.837,3,SUCCESS,0.657,0.18,0.837
pipesworld-tankage-nosplit,p09-net1-b14-g6-t50,0.166,0.654,0.919,5,SUCCESS,0.494,0.16,0.654,0.939,5,SUCCESS,0.754,0.185,0.939
pipesworld-tankage-nosplit,p10-net1-b14-g8-t50,0.166,0.654,0.92,5,SUCCESS,0.494,0.16,0.654,0.942,5,SUCCESS,0.757,0.185,0.942
pipesworld-tankage-nosplit,p11-net2-b10-g2-t30,0.166,0.804,1.073,4,SUCCESS,0.628,0.176,0.804,58.239,4,SUCCESS,55.611,2.628,58.239
pipesworld-tankage-nosplit,p12-net2-b10-g4-t60,0.163,0.811,1.067,5,SUCCESS,0.639,0.172,0.811,160.115,5,SUCCESS,152.852,7.263,160.115
pipesworld-tankage-nosplit,p13-net2-b12-g3-t70,0.169,1.055,1.323,3,SUCCESS,0.874,0.181,1.055,275.495,3,SUCCESS,262.432,13.063,275.495
pipesworld-tankage-nosplit,p14-net2-b12-g5-t30,0.204,1.022,1.324,6,SUCCESS,0.832,0.19,1.022,116.618,6,SUCCESS,111.309,5.309,116.618
pipesworld-tankage-nosplit,p15-net2-b14-g4-t30,0.167,1.098,1.364,6,SUCCESS,0.922,0.176,1.098,119.615,6,SUCCESS,114.308,5.307,119.615
pipesworld-tankage-nosplit,p16-net2-b14-g6-t80,0.19,1.166,1.452,5,SUCCESS,0.983,0.183,1.166,159.928,N/A,TIMEOUT,149.81,10.118,159.928
pipesworld-tankage-nosplit,p17-net2-b16-g5-t20,0.205,1.456,1.757,4,SUCCESS,1.248,0.208,1.456,169.446,4,SUCCESS,161.55,7.896,169.446
pipesworld-tankage-nosplit,p18-net2-b16-g7-t60,0.168,1.586,1.851,5,SUCCESS,1.389,0.197,1.586,232.647,N/A,TIMEOUT,210.33,22.317,232.647
pipesworld-tankage-nosplit,p19-net2-b18-g6-t60,0.206,1.907,2.212,4,SUCCESS,1.687,0.22,1.907,205.685,N/A,TIMEOUT,187.17,18.515,205.685
pipesworld-tankage-nosplit,p20-net2-b18-g8-t90,0.208,1.986,2.292,5,SUCCESS,1.763,0.223,1.986,188.736,N/A,TIMEOUT,181.01,7.726,188.736
pipesworld-tankage-nosplit,p21-net3-b12-g2-t60,0.208,1.331,1.637,4,SUCCESS,1.126,0.205,1.331,145.034,4,SUCCESS,138.436,6.598,145.034
pipesworld-tankage-nosplit,p22-net3-b12-g4-t60,0.17,1.31,1.578,8,SUCCESS,1.123,0.187,1.31,145.434,8,SUCCESS,138.834,6.6,145.434
pipesworld-tankage-nosplit,p23-net3-b14-g3-t60,0.198,1.714,2.015,5,SUCCESS,1.513,0.201,1.714,149.354,N/A,TIMEOUT,139.20,10.154,149.354
pipesworld-tankage-nosplit,p24-net3-b14-g5-t60,0.204,1.725,2.026,5,SUCCESS,1.518,0.207,1.725,150.044,N/A,TIMEOUT,139.62,10.424,150.044
pipesworld-tankage-nosplit,p25-net3-b16-g5-t60,0.207,2.145,2.448,7,SUCCESS,1.919,0.226,2.145,174.286,N/A,TIMEOUT,165.24,9.046,174.286
pipesworld-tankage-nosplit,p26-net3-b16-g7-t70,0.208,2.178,2.483,7,SUCCESS,1.955,0.223,2.178,174.036,N/A,TIMEOUT,165.14,8.896,174.036
pipesworld-tankage-nosplit,p27-net3-b18-g6-t70,0.205,2.624,2.925,5,SUCCESS,2.399,0.225,2.624,172.625,N/A,TIMEOUT,165.47,7.155,172.625
pipesworld-tankage-nosplit,p28-net3-b18-g7-t70,0.203,2.557,2.857,5,SUCCESS,2.324,0.233,2.557,201.751,N/A,TIMEOUT,188.56,13.191,201.751
pipesworld-tankage-nosplit,p29-net3-b20-g6-t70,0.206,3.199,3.503,7,SUCCESS,2.955,0.244,3.199,198.506,N/A,TIMEOUT,193.17,5.336,198.506
pipesworld-tankage-nosplit,p30-net3-b20-g8-t70,0.208,3.02,3.326,6,SUCCESS,2.78,0.24,3.02,203.83,N/A,TIMEOUT,197.62,6.21,203.83
pipesworld-tankage-nosplit,p31-net4-b14-g3-t20,0.207,1.354,1.657,7,SUCCESS,1.155,0.199,1.354,43.737,7,SUCCESS,41.73,2.007,43.737
pipesworld-tankage-nosplit,p32-net4-b14-g5-t30,0.168,2.109,2.374,5,SUCCESS,1.902,0.207,2.109,150.571,N/A,TIMEOUT,146.97,3.601,150.571
pipesworld-tankage-nosplit,p33-net4-b16-g5-t60,0.209,2.552,2.86,6,SUCCESS,2.321,0.231,2.552,198.448,N/A,TIMEOUT,180.55,17.898,198.448
pipesworld-tankage-nosplit,p34-net4-b16-g6-t60,0.208,2.721,3.027,5,SUCCESS,2.486,0.235,2.721,210.018,N/A,TIMEOUT,192.05,17.968,210.018
pipesworld-tankage-nosplit,p35-net4-b18-g4-t90,0.211,3.604,3.914,5,SUCCESS,3.352,0.252,3.604,227.627,N/A,TIMEOUT,217.35,10.277,227.627
pipesworld-tankage-nosplit,p36-net4-b18-g6-t90,0.208,3.543,3.848,6,SUCCESS,3.296,0.247,3.543,227.598,N/A,TIMEOUT,217.25,10.348,227.598
pipesworld-tankage-nosplit,p37-net4-b20-g5-t60,0.202,4.252,4.55,4,SUCCESS,3.986,0.266,4.252,198.326,N/A,TIMEOUT,188.60,9.726,198.326
pipesworld-tankage-nosplit,p38-net4-b20-g7-t60,0.201,4.258,4.558,4,SUCCESS,3.995,0.263,4.258,168.369,N/A,TIMEOUT,164.75,3.619,168.369
pipesworld-tankage-nosplit,p39-net4-b22-g7-t50,0.208,5.452,5.768,5,SUCCESS,5.169,0.283,5.452,256.943,N/A,TIMEOUT,246.90,10.043,256.943
pipesworld-tankage-nosplit,p40-net4-b22-g8-t50,0.199,5.227,5.521,5,SUCCESS,4.948,0.279,5.227,276.139,N/A,TIMEOUT,262.61,13.529,276.139
pipesworld-tankage-nosplit,p41-net5-b22-g2-t20,0.203,7.715,8.016,3,SUCCESS,7.401,0.314,7.715,188.343,N/A,TIMEOUT,176.81,11.533,188.343
pipesworld-tankage-nosplit,p42-net5-b22-g4-t50,0.207,7.725,8.027,8,SUCCESS,7.414,0.311,7.725,215.696,N/A,TIMEOUT,208.21,7.486,215.696
pipesworld-tankage-nosplit,p43-net5-b24-g3-t80,0.212,9.803,10.114,8,SUCCESS,9.463,0.34,9.803,197.256,N/A,TIMEOUT,191.31,5.946,197.256
pipesworld-tankage-nosplit,p44-net5-b24-g5-t80,0.209,9.768,10.073,8,SUCCESS,9.434,0.334,9.768,194.839,N/A,TIMEOUT,189.26,5.579,194.839
pipesworld-tankage-nosplit,p45-net5-b26-g4-t50,0.208,11.356,11.662,8,SUCCESS,11.001,0.355,11.356,235.518,N/A,TIMEOUT,224.54,10.978,235.518
pipesworld-tankage-nosplit,p46-net5-b26-g6-t50,0.207,11.345,11.65,8,SUCCESS,10.987,0.358,11.345,197.51,N/A,TIMEOUT,191.14,6.37,197.51
pipesworld-tankage-nosplit,p47-net5-b28-g5-t50,0.212,13.957,14.267,8,SUCCESS,13.57,0.387,13.957,183.55,N/A,TIMEOUT,178.85,4.7,183.55
pipesworld-tankage-nosplit,p48-net5-b28-g7-t50,0.21,13.939,14.246,8,SUCCESS,13.563,0.376,13.939,184.172,N/A,TIMEOUT,178.87,5.302,184.172
pipesworld-tankage-nosplit,p49-net5-b30-g6-t50,0.211,16.595,16.902,6,SUCCESS,16.182,0.413,16.595,346.938,N/A,TIMEOUT,325.09,21.848,346.938
pipesworld-tankage-nosplit,p50-net5-b30-g8-t50,0.203,16.732,17.033,9,SUCCESS,16.327,0.405,16.732,350.552,N/A,TIMEOUT,329.61,20.942,350.552
rovers-large-simple/goal-2,p-r1-w1000-o1-1-g2,0.435,7.925,8.459,6,SUCCESS,7.659,0.266,7.925,47.056,6,SUCCESS,46.858,0.198,47.056
rovers-large-simple/goal-2,p-r1-w1500-o1-1-g2,0.559,12.79,13.446,6,SUCCESS,12.458,0.332,12.79,107.039,6,SUCCESS,106.826,0.213,107.039
rovers-large-simple/goal-2,p-r1-w2000-o1-1-g2,0.627,15.667,16.393,7,SUCCESS,15.368,0.299,15.667,180.273,7,SUCCESS,180.042,0.231,180.273
rovers-large-simple/goal-2,p-r1-w2500-o1-1-g2,0.765,23.851,24.713,6,SUCCESS,23.491,0.36,23.851,243.955,N/A,TIMEOUT,220.73,23.225,243.955
rovers-large-simple/goal-2,p-r1-w3000-o1-1-g2,0.847,26.254,27.201,5,SUCCESS,25.802,0.452,26.254,138.578,N/A,TIMEOUT,131.11,7.468,138.578
rovers-large-simple/goal-2,p-r1-w3500-o1-1-g2,0.981,35.645,36.724,7,SUCCESS,35.13,0.515,35.645,144.95,N/A,TIMEOUT,136.77,8.18,144.95
rovers-large-simple/goal-2,p-r1-w4000-o1-1-g2,1.116,37.96,39.171,7,SUCCESS,37.445,0.515,37.96,147.688,N/A,TIMEOUT,137.89,9.798,147.688
rovers-large-simple/goal-2,p-r1-w4500-o1-1-g2,1.27,40.469,41.836,3,SUCCESS,39.849,0.62,40.469,204.786,N/A,TIMEOUT,188.10,16.686,204.786
rovers-large-simple/goal-2,p-r1-w5000-o1-1-g2,1.338,42.44,43.876,6,SUCCESS,41.823,0.617,42.44,145.328,N/A,TIMEOUT,135.54,9.788,145.328
rovers-large-simple/goal-2,p-r1-w5500-o1-1-g2,1.466,48.716,50.279,7,SUCCESS,48.11,0.606,48.716,103.708,N/A,TIMEOUT,101.04,2.668,103.708
rovers-large-simple/goal-4,p-r1-w1000-o1-1-g4,0.449,7.99,8.54,6,SUCCESS,7.721,0.269,7.99,45.758,6,SUCCESS,45.564,0.194,45.758
rovers-large-simple/goal-4,p-r1-w1500-o1-1-g4,0.547,15.215,15.856,6,SUCCESS,14.891,0.324,15.215,120.653,N/A,TIMEOUT,116.85,3.803,120.653
rovers-large-simple/goal-4,p-r1-w2000-o1-1-g4,0.643,17.079,17.822,7,SUCCESS,16.705,0.374,17.079,188.278,7,SUCCESS,188.028,0.25,188.278
rovers-large-simple/goal-4,p-r1-w2500-o1-1-g4,0.778,21.503,22.377,6,SUCCESS,21.07,0.433,21.503,135.814,N/A,TIMEOUT,130.36,5.454,135.814
rovers-large-simple/goal-4,p-r1-w3000-o1-1-g4,0.911,25.862,26.87,6,SUCCESS,25.39,0.472,25.862,201.703,N/A,TIMEOUT,187.58,14.123,201.703
rovers-large-simple/goal-4,p-r1-w3500-o1-1-g4,0.995,34.707,35.802,6,SUCCESS,34.138,0.569,34.707,148.383,N/A,TIMEOUT,138.05,10.333,148.383
rovers-large-simple/goal-4,p-r1-w4000-o1-1-g4,1.146,35.869,37.113,6,SUCCESS,35.24,0.629,35.869,227.847,N/A,TIMEOUT,209.51,18.337,227.847
rovers-large-simple/goal-4,p-r1-w4500-o1-1-g4,1.193,37.971,39.263,7,SUCCESS,37.488,0.483,37.971,300.585,N/A,TIMEOUT,273.10,27.485,300.585
rovers-large-simple/goal-4,p-r1-w5000-o1-1-g4,1.436,46.877,48.411,7,SUCCESS,46.115,0.762,46.877,225.166,N/A,TIMEOUT,205.69,19.476,225.166
rovers-large-simple/goal-4,p-r1-w5500-o1-1-g4,1.512,60.171,61.78,8,SUCCESS,59.335,0.836,60.171,228.295,N/A,TIMEOUT,205.31,22.985,228.295
rovers-large-simple/goal-6,p-r1-w1000-o1-1-g6,0.441,8.132,8.671,6,SUCCESS,7.849,0.283,8.132,46.599,6,SUCCESS,46.4,0.199,46.599
rovers-large-simple/goal-6,p-r1-w1500-o1-1-g6,0.5,14.483,15.083,7,SUCCESS,14.153,0.33,14.483,179.491,N/A,TIMEOUT,177.09,2.401,179.491
rovers-large-simple/goal-6,p-r1-w2000-o1-1-g6,0.673,16.604,17.374,6,SUCCESS,16.245,0.359,16.604,188.235,6,SUCCESS,187.999,0.236,188.235
rovers-large-simple/goal-6,p-r1-w2500-o1-1-g6,0.746,24.508,25.353,7,SUCCESS,24.106,0.402,24.508,100.436,N/A,TIMEOUT,96.57,3.866,100.436
rovers-large-simple/goal-6,p-r1-w3000-o1-1-g6,0.893,26.578,27.57,7,SUCCESS,26.064,0.514,26.578,117.986,N/A,TIMEOUT,113.78,4.206,117.986
rovers-large-simple/goal-6,p-r1-w3500-o1-1-g6,1.019,27.677,28.794,7,SUCCESS,27.213,0.464,27.677,74.238,N/A,TIMEOUT,72.37,1.868,74.238
rovers-large-simple/goal-6,p-r1-w4000-o1-1-g6,1.091,35.166,36.354,7,SUCCESS,34.705,0.461,35.166,170.499,N/A,TIMEOUT,160.74,9.759,170.499
rovers-large-simple/goal-6,p-r1-w4500-o1-1-g6,1.249,38.288,39.633,7,SUCCESS,37.718,0.57,38.288,91.066,N/A,TIMEOUT,87.66,3.406,91.066
rovers-large-simple/goal-6,p-r1-w5000-o1-1-g6,1.625,48.425,50.148,8,SUCCESS,47.666,0.759,48.425,168.321,N/A,TIMEOUT,155.32,13.001,168.321
rovers-large-simple/goal-6,p-r1-w5500-o1-1-g6,1.524,58.199,59.824,7,SUCCESS,57.532,0.667,58.199,263.582,N/A,TIMEOUT,238.41,25.172,263.582
rovers-large-simple/goal-8,p-r1-w1000-o1-1-g8,0.44,8.996,9.535,6,SUCCESS,8.735,0.261,8.996,90.189,6,SUCCESS,90.001,0.188,90.189
rovers-large-simple/goal-8,p-r1-w1500-o1-1-g8,0.503,14.492,15.098,7,SUCCESS,14.166,0.326,14.492,210.246,7,SUCCESS,209.992,0.254,210.246
rovers-large-simple/goal-8,p-r1-w2000-o1-1-g8,0.635,16.201,16.937,6,SUCCESS,15.87,0.331,16.201,182.693,6,SUCCESS,182.48,0.213,182.693
rovers-large-simple/goal-8,p-r1-w2500-o1-1-g8,0.764,23.533,24.398,7,SUCCESS,23.146,0.387,23.533,106.104,N/A,TIMEOUT,101.61,4.494,106.104
rovers-large-simple/goal-8,p-r1-w3000-o1-1-g8,0.923,26.755,27.776,7,SUCCESS,26.232,0.523,26.755,215.213,N/A,TIMEOUT,199.07,16.143,215.213
rovers-large-simple/goal-8,p-r1-w3500-o1-1-g8,0.979,27.882,28.961,7,SUCCESS,27.417,0.465,27.882,152.149,N/A,TIMEOUT,141.12,11.029,152.149
rovers-large-simple/goal-8,p-r1-w4000-o1-1-g8,1.121,34.066,35.285,8,SUCCESS,33.605,0.461,34.066,190.913,N/A,TIMEOUT,177.09,13.823,190.913
rovers-large-simple/goal-8,p-r1-w4500-o1-1-g8,1.263,38.401,39.763,7,SUCCESS,37.837,0.564,38.401,224.01,N/A,TIMEOUT,202.50,21.51,224.01
rovers-large-simple/goal-8,p-r1-w5000-o1-1-g8,1.352,50.218,51.669,7,SUCCESS,49.556,0.662,50.218,177.056,N/A,TIMEOUT,161.99,15.066,177.056
rovers-large-simple/goal-8,p-r1-w5500-o1-1-g8,1.492,56.131,57.721,7,SUCCESS,55.475,0.656,56.131,261.971,N/A,TIMEOUT,236.54,25.431,261.971
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p0,0.168,0.517,0.784,3,SUCCESS,0.331,0.186,0.517,0.275,3,SUCCESS,0.116,0.159,0.275
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p1,0.146,5.643,5.888,4,SUCCESS,5.382,0.261,5.643,1.517,4,SUCCESS,1.322,0.195,1.517
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p2,0.147,40.641,40.887,5,SUCCESS,40.083,0.558,40.641,7.856,5,SUCCESS,7.514,0.342,7.856
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p3,0.151,202.768,203.018,7,SUCCESS,201.619,1.149,202.768,30.129,7,SUCCESS,29.603,0.526,30.129
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p4,0.147,299.866,300.113,N/A,TIMEOUT,298.31,1.556,299.866,93.126,11,SUCCESS,92.22,0.906,93.126
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p5,0.15,297.627,297.876,N/A,TIMEOUT,295.54,2.087,297.627,226.025,N/A,TIMEOUT,223.69,2.335,226.025
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p6,0.175,293.582,293.857,N/A,TIMEOUT,291.85,1.732,293.582,301.282,N/A,TIMEOUT,299.25,2.032,301.282
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p7,0.16,212.864,213.126,N/A,TIMEOUT,210.76,2.104,212.864,298.825,N/A,TIMEOUT,297.39,1.435,298.825
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p8,0.165,129.72,129.984,N/A,TIMEOUT,126.57,3.15,129.72,298.205,N/A,TIMEOUT,296.51,1.695,298.205
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p9,0.163,159.031,159.296,N/A,TIMEOUT,153.71,5.321,159.031,299.227,N/A,TIMEOUT,297.57,1.657,299.227
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p0,0.163,0.51,0.773,3,SUCCESS,0.32,0.19,0.51,0.28,3,SUCCESS,0.12,0.16,0.28
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p1,0.148,5.683,5.93,3,SUCCESS,5.415,0.268,5.683,1.551,3,SUCCESS,1.357,0.194,1.551
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p2,0.146,39.903,40.148,7,SUCCESS,39.356,0.547,39.903,7.753,7,SUCCESS,7.446,0.307,7.753
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p3,0.147,197.342,197.588,7,SUCCESS,196.225,1.117,197.342,29.965,7,SUCCESS,29.439,0.526,29.965
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p4,0.147,266.401,266.646,N/A,TIMEOUT,263.86,2.541,266.401,93.822,11,SUCCESS,92.948,0.874,93.822
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p5,0.152,301.024,301.278,N/A,TIMEOUT,299.36,1.664,301.024,252.81,6,SUCCESS,251.33,1.48,252.81
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p6,0.151,299.202,299.452,N/A,TIMEOUT,297.58,1.622,299.202,301.229,N/A,TIMEOUT,299.29,1.939,301.229
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p7,0.158,287.346,287.6,N/A,TIMEOUT,285.46,1.886,287.346,299.932,N/A,TIMEOUT,298.36,1.572,299.932
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p8,0.159,160.47,160.726,N/A,TIMEOUT,156.10,4.37,160.47,300.142,N/A,TIMEOUT,298.44,1.702,300.142
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p9,0.164,143.459,143.722,N/A,TIMEOUT,139.92,3.539,143.459,259.868,N/A,TIMEOUT,257.35,2.518,259.868
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p0,0.167,0.507,0.771,3,SUCCESS,0.326,0.181,0.507,0.272,3,SUCCESS,0.118,0.154,0.272
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p1,0.148,5.74,5.988,5,SUCCESS,5.473,0.267,5.74,1.551,5,SUCCESS,1.358,0.193,1.551
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p2,0.149,41.384,41.631,6,SUCCESS,40.826,0.558,41.384,8.004,6,SUCCESS,7.698,0.306,8.004
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p3,0.147,199.639,199.884,9,SUCCESS,198.515,1.124,199.639,30.13,9,SUCCESS,29.603,0.527,30.13
